General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
;;1726;20,94100;0,05900;-0,002000;130,750;99,99;1633,8201;0,000;100,052;44,200;0,000;301,150;300,850;26,80;305,650;263,158;0,000;32,700;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,94;14,868;27,119;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,9722;0,00000;0,0000;-0,00083415;-0,00083415;-0,00275;-3,82963;4,1177;28,333347;-0,000103;24,159115;24,135048;0,0000;-0,0025;0,00;0,46;0,00;0,00;0,09;;2,385;2,381;0,0085903;20,94200;0,05800;-0,00300;0,0001018;;1668,02;1726,00;;;
;;1727;20,94100;0,05900;0,006000;132,625;99,98;1633,8201;0,000;100,050;44,200;0,000;301,150;300,850;26,80;305,650;263,158;0,000;32,700;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,94;14,889;27,124;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,7942;0,00000;0,0000;0,00000000;0,00000000;-0,00025;Infinity;4,1184;28,535778;-0,000069;24,331723;24,307484;0,0000;-0,0017;0,00;0,46;0,00;0,00;0,16;;2,385;2,379;0,0070174;20,94000;0,05900;0,00700;0,0000834;;1668,02;1727,00;;;
;;1728;20,94000;0,05800;0,026000;125,175;99,99;1633,8201;0,000;100,048;44,200;0,000;301,150;300,850;26,80;305,617;263,158;0,000;32,700;32,900;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,94;14,853;27,127;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,2151;0,00000;0,0000;0,00000000;0,00000000;0,00024;Infinity;4,1197;27,722719;-0,000104;23,638448;23,614900;0,0000;-0,0024;0,00;0,46;0,00;0,00;0,19;;2,384;2,379;0,0107368;20,93900;0,05800;0,00900;0,0001311;;1668,02;1728,00;;;
;;1729;20,94100;0,05900;0,015000;125,175;99,99;1633,8201;0,000;100,048;44,200;0,000;301,150;300,850;26,80;305,583;263,158;0,000;32,700;32,800;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,94;14,866;27,141;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00245;Infinity;4,1197;27,722719;-0,000104;23,638448;23,614900;0,0000;-0,0024;0,00;0,46;0,00;0,00;0,12;;2,383;2,376;0,0000000;20,94100;0,05900;0,01800;-0,0001163;;1668,02;1729,00;;;
;;1730;20,94000;0,05800;0,023000;127,850;99,98;1633,8201;0,000;100,050;44,200;0,000;301,150;300,750;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,94;14,861;27,124;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00321;Infinity;4,1197;28,017372;-0,000053;23,889691;23,857959;0,0000;-0,0012;0,00;0,46;0,00;0,00;0,16;;2,381;2,376;0,0000000;20,94000;0,06000;0,02100;-0,0001065;;1668,02;1730,00;;;
;;1731;20,94000;0,05900;0,004000;131,150;99,98;1633,8201;0,000;100,048;44,200;0,000;301,150;300,750;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,94;14,903;27,135;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,8806;0,00000;0,0000;0,00000000;0,00000000;0,00050;Infinity;4,1205;28,376653;-0,000001;24,196041;24,163903;0,0000;0,0000;0,00;0,46;0,00;0,00;0,20;;2,380;2,374;0,0077810;20,93900;0,06000;0,01000;0,0000931;;1668,02;1731,00;;;
;;1732;20,94000;0,05800;0,009000;123,975;99,98;1633,8201;0,000;100,054;44,200;0,000;301,150;300,750;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,95;14,885;27,114;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,3832;0,00000;0,0000;0,00000000;0,00000000;0,00146;Infinity;4,1209;27,589515;-0,000018;23,524869;23,493622;0,0000;-0,0004;0,00;0,46;0,00;0,00;0,19;;2,379;2,374;0,0033859;20,93900;0,06000;0,01400;0,0000425;;1668,02;1732,00;;;
;;1733;20,94000;0,05800;0,003000;128,225;99,98;1633,8201;0,000;100,050;44,200;0,000;301,150;300,750;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,95;14,882;27,130;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8514;0,00000;0,0000;0,00000000;0,00000000;-0,00099;Infinity;4,1238;28,058430;-0,000018;23,924700;23,892923;0,0000;-0,0004;0,00;0,46;0,00;0,00;0,27;;2,379;2,374;0,0251952;20,93700;0,05900;0,00400;0,0003025;;1668,02;1733,00;;;
;;1734;20,94000;0,05900;-0,014000;129,875;99,98;1633,8201;0,000;100,050;44,200;0,000;301,150;300,850;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,95;14,889;27,138;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,6591;0,00000;0,0000;0,00000000;0,00000000;-0,00174;Infinity;4,1264;28,238381;-0,000036;24,078140;24,054154;0,0000;-0,0009;0,00;0,46;0,00;0,00;0,23;;2,379;2,374;0,0234957;20,93800;0,05900;0,00100;0,0002801;;1668,02;1734,00;;;
;;1735;20,94000;0,05900;-0,001000;125,250;99,98;1633,8201;0,000;100,050;44,200;0,000;301,150;300,850;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,95;14,880;27,132;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,0780;0,00000;0,0000;0,00000000;0,00000000;-0,00269;Infinity;4,1285;27,731023;-0,000002;23,645528;23,621973;0,0000;0,0000;0,00;0,46;0,00;0,00;0,16;;2,379;2,374;0,0183616;20,94000;0,05800;-0,00300;0,0002226;;1668,02;1735,00;;;
;;1736;20,94000;0,05800;0,010000;129,250;99,97;1633,8201;0,000;100,050;44,200;0,000;301,150;300,750;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,95;14,880;27,108;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,2356;0,00000;0,0000;0,00000000;0,00000000;0,00000;Infinity;4,1298;28,170353;0,000032;24,020134;23,988230;0,0000;0,0008;0,00;0,46;0,00;0,00;0,20;;2,379;2,374;0,0109174;20,93900;0,05900;0,00800;0,0001311;;1668,02;1736,00;;;
;;1737;20,94200;0,05900;-0,003000;132,000;99,97;1633,8201;0,000;100,048;44,200;0,000;301,150;300,750;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,95;14,897;27,132;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,1823;0,00000;0,0000;-0,00083415;-0,00083415;0,00101;-4,37021;4,1299;28,468461;0,000032;24,274323;24,242081;0,0000;0,0008;0,00;0,47;0,00;0,00;0,16;;2,378;2,372;0,0016104;20,94000;0,05900;0,01200;0,0000201;;1668,02;1737,00;;;
;;1738;20,94200;0,05800;0,007000;128,975;99,97;1633,8201;0,000;100,048;44,200;0,000;301,150;300,750;26,80;305,583;263,158;0,000;32,600;32,900;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,95;14,844;27,116;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583903;0,00583903;0,00522;0,61712;4,1299;28,140369;0,000083;23,994568;23,962697;0,0000;0,0020;0,00;0,47;0,01;0,00;0,16;;2,376;2,372;0,0000000;20,94000;0,05900;0,02900;-0,0001952;;1668,02;1738,00;;;
;;1739;20,94000;0,05900;0,009000;128,675;99,98;1633,8101;0,000;100,050;44,200;0,000;301,150;300,750;26,80;305,583;263,158;0,000;32,600;32,900;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,96;14,866;27,127;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583903;0,00583903;0,00695;0,61640;4,1299;28,107622;-0,000020;23,966645;23,934812;0,0000;-0,0005;0,00;0,47;0,01;0,00;0,23;;2,375;2,370;0,0000000;20,93800;0,05900;0,03600;-0,0001630;;1668,01;1739,00;;;
;;1740;20,93900;0,06000;0,018000;128,150;99,98;1633,8101;0,000;100,050;44,200;0,000;301,150;300,850;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,96;14,882;27,130;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00166829;-0,00166829;0,00446;-2,15301;4,1299;28,050224;0,000014;23,917703;23,893877;0,0000;0,0003;0,00;0,47;0,00;0,00;0,16;;2,374;2,370;0,0000000;20,94000;0,05900;0,02600;-0,0001572;;1668,01;1740,00;;;
;;1741;20,94100;0,06000;0,021000;127,075;99,98;1633,8101;0,000;100,048;44,200;0,000;301,150;300,750;26,80;305,583;263,158;0,000;32,600;32,900;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,96;14,817;27,143;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583903;0,00583903;0,00148;0,61256;4,1299;27,932324;-0,000055;23,817173;23,785538;0,0000;-0,0013;0,00;0,47;0,00;0,00;0,16;;2,372;2,367;0,0000000;20,94000;0,05900;0,01400;-0,0000053;;1668,01;1741,00;;;
;;1742;20,94000;0,06000;0,010000;132,275;99,98;1633,8000;0,000;100,050;44,200;0,000;301,150;300,750;26,80;305,583;263,158;0,000;32,600;32,900;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,96;14,828;27,114;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,8372;0,00000;0,0000;0,00583903;0,00583903;-0,00327;0,62497;4,1328;28,498100;-0,000038;24,299596;24,267320;0,0000;-0,0009;0,00;0,47;0,00;0,00;0,20;;2,372;2,367;0,0250698;20,93900;0,05900;-0,00500;0,0002956;;1668,00;1742,00;;;
;;1743;20,93900;0,05900;0,014000;126,400;99,98;1633,8000;0,000;100,040;44,200;0,000;301,150;300,750;26,80;305,583;263,158;0,000;32,600;32,900;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,96;14,849;27,111;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,3420;0,00000;0,0000;-0,00083415;-0,00083415;-0,00049;-4,78764;4,1341;27,858040;-0,000021;23,753833;23,722282;0,0000;-0,0005;0,00;0,47;0,00;0,00;0,20;;2,371;2,365;0,0118583;20,93900;0,06000;0,00600;0,0001438;;1668,00;1743,00;;;
;;1744;20,93900;0,05900;0,004000;125,025;99,98;1633,8000;0,000;100,048;44,200;0,000;301,150;300,750;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,96;14,821;27,103;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,3451;0,00000;0,0000;0,00000000;0,00000000;-0,00465;Infinity;4,1365;27,706104;0,000013;23,624281;23,592902;0,0000;0,0003;0,00;0,47;0,00;0,00;0,12;;2,371;2,365;0,0207214;20,94100;0,05900;-0,01100;0,0002508;;1668,00;1744,00;;;
;;1745;20,93700;0,05800;0,001000;133,875;99,97;1633,8000;0,000;100,048;44,200;0,000;301,150;300,750;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,96;14,874;27,130;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,9036;0,00000;0,0000;0,00000000;0,00000000;-0,00253;Infinity;4,1384;28,669939;0,000030;24,446118;24,413648;0,0000;0,0007;0,00;0,47;0,00;0,00;0,17;;2,371;2,364;0,0168199;20,94000;0,05900;-0,00200;0,0001973;;1668,00;1745,00;;;
;;1746;20,93800;0,05900;-0,003000;131,750;99,98;1633,8000;0,000;100,050;44,200;0,000;301,150;300,750;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,97;14,861;27,119;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,0173;0,00000;0,0000;0,00000000;0,00000000;-0,00628;Infinity;4,1414;28,441490;-0,000004;24,251325;24,219114;0,0000;-0,0001;0,00;0,47;-0,01;0,00;0,13;;2,371;2,364;0,0266610;20,94100;0,06000;-0,01700;0,0003140;;1668,00;1746,00;;;
;;1747;20,94000;0,05900;0,008000;129,675;99,97;1633,8000;0,000;100,050;44,200;0,000;301,150;300,750;26,80;305,550;263,158;0,000;32,600;32,900;31,700;302,250;;;;;0,00;0,00;0,00;3,00;6,97;14,840;27,130;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00084432;-0,00084432;0,00000;-4,79084;4,1414;28,216630;0,000081;24,059594;24,027637;0,0000;0,0019;0,00;0,47;0,00;0,00;0,13;;2,371;2,362;0,0000000;20,94100;0,06000;0,00800;-0,0000024;;1668,00;1747,00;;;
;;1748;20,93900;0,05900;0,012000;131,450;99,98;1633,8000;0,000;100,048;44,200;0,000;301,150;300,750;26,80;305,583;263,158;0,000;32,600;32,900;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,97;14,845;27,138;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,7915;0,00000;0,0000;0,00591024;0,00591024;-0,00050;0,68907;4,1422;28,409090;-0,000005;24,223699;24,191524;0,0000;-0,0001;0,00;0,47;0,00;0,00;0,16;;2,369;2,362;0,0069935;20,94000;0,06000;0,00600;0,0000834;;1668,00;1748,00;;;
;;1749;20,94000;0,05900;0,029000;129,200;99,97;1633,7899;0,000;100,048;44,200;0,000;301,150;300,750;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,97;14,823;27,114;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00591024;0,00591024;0,00622;0,61022;4,1422;28,164904;0,000047;24,015488;23,983590;0,0000;0,0011;0,00;0,47;0,01;0,00;0,20;;2,368;2,360;0,0000000;20,93900;0,05900;0,03300;-0,0001854;;1667,99;1749,00;;;
;;1750;20,94000;0,05900;0,036000;134,250;99,97;1633,7899;0,000;100,048;44,200;0,000;301,150;300,750;26,80;305,550;263,158;0,000;32,600;32,900;31,700;302,250;;;;;0,00;0,00;0,00;3,00;6,97;14,828;27,108;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00084432;-0,00084432;0,00558;-4,35420;4,1422;28,710065;0,000046;24,480332;24,447817;0,0000;0,0011;0,00;0,47;0,01;0,00;0,17;;2,367;2,360;0,0000000;20,94000;0,05900;0,03000;-0,0002079;;1667,99;1750,00;;;
;;1751;20,93800;0,05900;0,026000;123,525;99,98;1633,7899;0,000;100,050;44,200;0,000;301,150;300,750;26,80;305,550;263,158;0,000;32,600;32,900;31,700;302,250;;;;;0,00;0,00;0,00;3,00;6,97;14,809;27,130;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00438;Infinity;4,1422;27,539399;-0,000005;23,482136;23,450946;0,0000;-0,0001;0,00;0,47;0,00;0,00;0,12;;2,366;2,357;0,0000000;20,94100;0,05900;0,02600;-0,0002176;;1667,99;1751,00;;;
;;1752;20,94000;0,05900;0,014000;127,900;99,97;1633,7899;0,000;100,050;44,200;0,000;301,150;300,850;26,80;305,617;263,158;0,000;32,600;33,000;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,98;14,857;27,114;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,2683;0,00000;0,0000;-0,00083415;-0,00083415;0,00198;-4,30182;4,1424;28,022849;0,000029;23,894361;23,870558;0,0000;0,0007;0,00;0,47;0,00;0,00;0,20;;2,364;2,357;0,0023706;20,93900;0,05900;0,01600;0,0000298;;1667,99;1752,00;;;
;;1753;20,94000;0,06000;-0,005000;123,225;99,98;1633,7899;0,000;100,048;44,200;0,000;301,150;300,750;26,80;305,550;263,158;0,000;32,600;32,900;31,700;302,250;;;;;0,00;0,00;0,00;3,00;6,98;14,824;27,141;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,4727;0,00000;0,0000;0,00583903;0,00583903;-0,00170;0,60321;4,1439;27,505937;-0,000005;23,453603;23,422451;0,0000;-0,0001;0,00;0,47;0,00;0,00;0,16;;2,363;2,355;0,0130130;20,94000;0,05900;0,00100;0,0001593;;1667,99;1753,00;;;
;;1754;20,93900;0,05900;0,006000;134,150;99,97;1633,7799;0,000;100,054;44,200;0,000;301,150;300,750;26,80;305,583;263,158;0,000;32,600;32,900;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,98;14,868;27,143;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,8513;0,01168823;0,01168823;0,00203;0,27684;4,1439;28,699370;0,000046;24,471213;24,438709;0,0000;0,0011;0,00;0,48;0,00;0,00;0,13;;2,363;2,355;0,0000000;20,94100;0,05800;0,01600;-0,0000783;;1667,98;1754,00;;;
;;1755;20,93900;0,05900;-0,011000;130,575;99,97;1633,7799;0,000;100,048;44,200;0,000;301,150;300,750;26,80;305,583;263,158;0,000;32,600;32,900;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,98;14,861;27,138;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0008;0,00000;0,0000;-0,04094442;-0,04094442;-0,00075;-0,07797;4,1439;28,314378;0,000098;24,142941;24,110873;0,0000;0,0023;0,00;0,48;0,00;0,00;0,09;;2,361;2,353;0,0000074;20,94200;0,05800;0,00500;0,0000005;;1667,98;1755,00;;;
;;1756;20,94100;0,06000;-0,002000;125,350;99,97;1633,8501;0,000;100,048;44,200;0,000;301,150;300,750;26,80;305,583;263,158;0,000;32,600;32,900;31,800;302,250;;;;;0,00;0,00;0,00;3,00;6,98;14,851;27,141;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,05263265;-0,05263265;0,00514;-0,05943;4,1439;27,742091;0,000046;23,654966;23,623547;0,0000;0,0011;0,00;0,48;0,01;0,00;0,09;;2,360;2,353;0,0000000;20,94200;0,05800;0,02900;-0,0003034;;1668,05;1756,00;;;
;;1757;20,94000;0,06000;-0,017000;132,150;99,97;1633,8601;0,000;100,048;44,200;0,000;301,150;300,750;26,80;305,583;263,164;0,000;32,600;33,000;31,700;302,250;;;;;0,00;0,00;0,00;3,00;6,98;14,889;27,127;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,2462;0,04012044;0,04012044;0,00151;0,08005;4,1439;28,484631;0,000046;24,288111;24,255851;0,0000;0,0011;0,00;0,48;0,00;0,00;0,09;;2,359;2,351;0,0000000;20,94200;0,05800;0,01400;-0,0001134;;1668,06;1757,00;;;
;;1758;20,94100;0,06000;0,008000;129,850;99,96;1633,7899;0,000;100,052;44,200;0,000;301,050;300,650;26,80;305,550;263,164;0,000;32,600;32,900;31,700;302,250;;;;;0,00;0,00;0,00;3,00;6,98;14,817;27,132;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,8923;0,04761759;0,04761759;0,00125;0,06687;4,1439;28,240353;0,000201;24,071825;24,039841;0,0000;0,0048;0,00;0,48;0,00;0,00;0,09;;2,357;2,351;0,0000000;20,94200;0,05800;0,01300;-0,0001008;;1667,99;1758,00;;;
;;1759;20,94100;0,05900;0,006000;129,975;99,81;1633,7799;0,000;100,048;44,200;0,000;301,050;300,550;26,80;305,517;263,164;0,000;32,500;32,900;31,700;302,250;;;;;0,00;0,00;0,00;3,00;6,99;14,832;27,122;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00001017;-0,00001017;0,00549;-313,14599;4,1439;28,253942;0,001699;24,083409;24,043410;0,0004;0,0405;0,00;0,52;0,01;0,00;0,06;;2,356;2,348;0,0000000;20,94300;0,05800;0,03000;-0,0003765;;1667,98;1759,00;;;
;;1760;20,94000;0,05900;0,033000;132,425;99,80;1633,7799;0,000;100,050;44,200;0,000;300,950;300,550;26,80;305,517;263,164;0,000;32,500;32,900;31,700;302,250;;;;;0,00;0,00;0,00;3,00;6,99;14,836;27,114;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083415;-0,00083415;0,00378;-3,85532;4,1439;28,523727;0,001750;24,305295;24,272990;0,0004;0,0422;0,01;0,57;0,00;0,00;-0,01;;2,354;2,348;0,0000000;20,94500;0,05800;0,02300;-0,0004087;;1667,98;1760,00;;;
;;1761;20,93900;0,05900;0,030000;131,200;99,85;1633,7799;0,000;100,050;44,200;0,000;300,950;300,450;26,80;305,517;263,164;0,000;32,500;32,900;31,700;302,250;;;;;0,00;0,00;0,00;3,00;6,99;14,832;27,127;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00351;Infinity;4,1439;28,391491;0,001250;24,192615;24,152421;0,0003;0,0300;0,01;0,60;0,00;0,00;0,06;;2,353;2,345;0,0000000;20,94300;0,05700;0,02200;-0,0002625;;1667,98;1761,00;;;
