General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;6182;20,94500;0,05300;-0,015000;126,875;100,05;7,5701;0,000;100,440;36,100;0,005;299,450;299,150;26,20;300,350;263,151;0,000;27,500;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,85;16,160;26,468;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;35,2414;0,00000;0,0000;0,00000000;0,00000000;-0,00293;Infinity;169,6895;28,314906;-0,000516;24,007101;23,983050;-0,0001;-0,0979;0,03;30,86;0,00;0,00;1,60;;27,444;27,435;0,0390827;20,94600;0,05300;-0,01400;0,0004615;;18,82;6182,00;;;
;;6183;20,94600;0,05300;-0,001000;126,500;100,05;7,5701;0,000;100,440;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,85;16,131;26,476;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;26,2132;0,00000;0,0000;0,00000000;0,00000000;0,00081;Infinity;169,7157;28,273031;-0,000531;23,971596;23,947581;-0,0001;-0,1007;0,03;30,86;0,00;0,00;1,88;;27,445;27,438;0,0290704;20,94500;0,05200;0,00100;0,0003448;;18,82;6183,00;;;
;;6184;20,94500;0,05200;0,000000;127,925;100,05;7,5701;0,000;100,440;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,85;16,114;26,470;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;31,2312;0,00000;0,0000;0,00000000;0,00000000;-0,00043;Infinity;169,7470;28,431829;-0,000564;24,106235;24,082085;-0,0001;-0,1075;0,03;30,86;0,00;0,00;1,89;;27,445;27,438;0,0346354;20,94500;0,05200;-0,00400;0,0004080;;18,82;6184,00;;;
;;6185;20,94600;0,05300;0,010000;129,425;100,05;7,5701;0,000;100,440;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,85;16,108;26,438;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,9694;0,00000;0,0000;-0,00083415;-0,00083415;0,00209;-1,87081;169,7639;28,598035;-0,000562;24,247155;24,222863;-0,0001;-0,1076;0,03;30,86;0,00;0,00;1,62;;27,444;27,436;0,0188191;20,94600;0,05200;0,00600;0,0002211;;18,82;6185,00;;;
;;6186;20,94600;0,05300;-0,001000;128,000;100,05;7,5701;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,85;16,142;26,457;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,7490;0,00000;0,0000;0,00583903;0,00583903;0,00082;0,26578;169,7857;28,440163;-0,000525;24,113301;24,089144;-0,0001;-0,1000;0,03;30,86;0,00;0,00;1,61;;27,443;27,436;0,0241197;20,94600;0,05200;0,00100;0,0002844;;18,82;6186,00;;;
;;6187;20,94500;0,05300;0,005000;121,800;100,05;7,5601;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,86;16,150;26,438;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,2452;0,00000;0,0000;0,00583903;0,00583903;0,00594;0,25927;169,7869;27,742829;-0,000488;23,522059;23,498493;-0,0001;-0,0907;0,03;30,86;0,01;0,00;1,57;;27,440;27,430;0,0013809;20,94600;0,05200;0,02200;0,0000186;;18,81;6187,00;;;
;;6188;20,94400;0,05300;0,009000;126,825;100,05;7,5601;0,000;100,440;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,86;16,114;26,457;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,5592;0,00000;0,0000;-0,00083415;-0,00083415;0,00007;-1,85192;169,8115;28,309327;-0,000520;24,002370;23,978324;-0,0001;-0,0987;0,03;30,86;0,00;0,00;1,60;;27,438;27,430;0,0272362;20,94600;0,05200;-0,00200;0,0003223;;18,81;6188,00;;;
;;6189;20,94500;0,05300;0,003000;127,700;100,04;7,5601;0,000;100,434;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,86;16,106;26,449;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;33,4096;0,00000;0,0000;0,00000000;0,00000000;-0,00244;Infinity;169,8449;28,406815;-0,000413;24,085027;24,060898;-0,0001;-0,0787;0,03;30,86;0,00;0,00;1,61;;27,438;27,427;0,0370512;20,94600;0,05300;-0,01200;0,0004362;;18,81;6189,00;;;
;;6190;20,94600;0,05300;-0,008000;120,200;100,05;7,5601;0,000;100,444;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,86;16,142;26,446;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;45,3841;0,00000;0,0000;0,00000000;0,00000000;-0,00456;Infinity;169,8903;27,560007;-0,000481;23,367051;23,343641;-0,0001;-0,0888;0,03;30,86;0,00;0,00;1,83;;27,440;27,427;0,0503310;20,94500;0,05300;-0,02100;0,0006104;;18,81;6190,00;;;
;;6191;20,94500;0,05300;-0,023000;132,125;100,04;7,5601;0,000;100,440;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,86;16,165;26,446;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;36,6959;0,00000;0,0000;0,00000000;0,00000000;-0,00197;Infinity;169,9270;28,894794;-0,000409;24,498765;24,474221;-0,0001;-0,0792;0,03;30,86;0,00;0,00;1,92;;27,443;27,429;0,0406957;20,94500;0,05300;-0,01000;0,0004713;;18,81;6191,00;;;
;;6192;20,94500;0,05300;-0,024000;126,500;100,04;7,5601;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,86;16,131;26,473;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;46,0563;0,00000;0,0000;0,00000000;0,00000000;-0,00218;Infinity;169,9730;28,273031;-0,000407;23,971596;23,947581;-0,0001;-0,0771;0,03;30,86;0,00;0,00;2,44;;27,445;27,429;0,0510764;20,94300;0,05300;-0,01100;0,0006047;;18,81;6192,00;;;
;;6193;20,94600;0,05200;-0,014000;125,400;100,03;7,5601;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,86;16,123;26,436;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;32,6061;0,00000;0,0000;0,00000000;0,00000000;0,00007;Infinity;170,0056;28,149836;-0,000370;23,867144;23,843233;-0,0001;-0,0698;0,03;30,86;0,00;0,00;2,15;;27,447;27,432;0,0361602;20,94400;0,05300;-0,00200;0,0004305;;18,81;6193,00;;;
;;6194;20,94600;0,05200;0,001000;127,800;100,04;7,5601;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,86;16,116;26,428;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;22,2053;0,00000;0,0000;0,00000000;0,00000000;0,00283;Infinity;170,0278;28,417936;-0,000421;24,094456;24,070317;-0,0001;-0,0801;0,03;30,86;0,00;0,00;2,17;;27,447;27,432;0,0246256;20,94400;0,05300;0,00900;0,0002913;;18,81;6194,00;;;
;;6195;20,94500;0,05200;-0,004000;124,950;100,05;7,5601;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,87;16,123;26,441;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;25,0957;0,00000;0,0000;0,00000000;0,00000000;0,00081;Infinity;170,0529;28,099282;-0,000488;23,824281;23,800413;-0,0001;-0,0919;0,03;30,86;0,00;0,00;1,87;;27,446;27,432;0,0278312;20,94500;0,05300;0,00100;0,0003321;;18,81;6195,00;;;
;;6196;20,94500;0,05200;0,006000;128,475;100,04;7,5601;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,87;16,137;26,436;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;33,0035;0,00000;0,0000;0,00000000;0,00000000;0,00007;Infinity;170,0859;28,492884;-0,000452;24,158002;24,133799;-0,0001;-0,0862;0,03;30,86;0,00;0,00;2,18;;27,446;27,432;0,0366009;20,94400;0,05300;-0,00200;0,0004305;;18,81;6196,00;;;
;;6197;20,94600;0,05200;0,001000;122,425;100,05;7,5601;0,000;100,436;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,87;16,135;26,441;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;34,1228;0,00000;0,0000;0,00000000;0,00000000;-0,00043;Infinity;170,1201;27,813917;-0,000484;23,582332;23,558706;-0,0001;-0,0903;0,03;30,86;0,00;0,00;2,13;;27,447;27,433;0,0378422;20,94400;0,05300;-0,00400;0,0004558;;18,81;6197,00;;;
;;6198;20,94600;0,05200;0,022000;125,850;100,05;7,5601;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,151;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,87;16,129;26,446;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,0510;0,00000;0,0000;0,00000000;0,00000000;-0,00018;Infinity;170,1491;28,200299;-0,000500;23,909930;23,885976;-0,0001;-0,0944;0,03;30,86;0,00;0,00;1,87;;27,448;27,433;0,0322176;20,94500;0,05300;-0,00300;0,0003827;;18,81;6198,00;;;
;;6199;20,94600;0,05300;-0,002000;128,125;100,05;7,5601;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,87;16,148;26,425;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;31,2622;0,00000;0,0000;0,00000000;0,00000000;-0,00069;Infinity;170,1804;28,454047;-0,000480;24,125073;24,100903;-0,0001;-0,0916;0,03;30,86;0,00;0,00;1,89;;27,448;27,434;0,0346698;20,94500;0,05300;-0,00500;0,0004080;;18,81;6199,00;;;
;;6200;20,94600;0,05300;-0,012000;122,625;100,04;7,5601;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,87;16,152;26,449;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,6301;0,00000;0,0000;0,00000000;0,00000000;-0,00043;Infinity;170,2100;27,836627;-0,000426;23,601586;23,577941;-0,0001;-0,0795;0,03;30,86;0,00;0,00;1,85;;27,449;27,434;0,0328598;20,94500;0,05300;-0,00400;0,0003954;;18,81;6200,00;;;
;;6201;20,94600;0,05300;-0,021000;132,675;100,04;7,5601;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,87;16,173;26,449;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;27,1035;0,00000;0,0000;0,00000000;0,00000000;-0,00044;Infinity;170,2371;28,954871;-0,000441;24,549702;24,525107;-0,0001;-0,0856;0,03;30,86;0,00;0,00;1,64;;27,449;27,435;0,0300578;20,94600;0,05200;-0,00400;0,0003477;;18,81;6201,00;;;
;;6202;20,94500;0,05300;-0,010000;126,600;100,04;7,5601;0,000;100,440;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,87;16,142;26,468;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,7284;0,00000;0,0000;-0,00083415;-0,00083415;0,00131;-2,36904;170,2558;28,284203;-0,000405;23,981069;23,957044;-0,0001;-0,0767;0,03;30,86;0,00;0,00;1,60;;27,448;27,435;0,0207698;20,94600;0,05300;0,00300;0,0002464;;18,81;6202,00;;;
;;6203;20,94500;0,05300;-0,011000;124,775;100,05;7,5601;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,87;16,114;26,460;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;13,5300;0,00000;0,0000;0,00583903;0,00583903;0,00378;0,33599;170,2694;28,079598;-0,000472;23,807592;23,783741;-0,0001;-0,0888;0,03;30,86;0,00;0,00;1,87;;27,446;27,433;0,0150047;20,94500;0,05300;0,01300;0,0001802;;18,81;6203,00;;;
;;6204;20,94300;0,05300;-0,002000;132,200;100,04;7,5500;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,417;263,158;0,000;27,600;27,600;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,88;16,137;26,444;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,5748;0,00000;0,0000;0,00583903;0,00583903;0,00262;0,34584;170,2929;28,902993;-0,000418;24,505717;24,481166;-0,0001;-0,0809;0,03;30,86;0,00;0,00;2,21;;27,445;27,433;0,0261445;20,94400;0,05300;0,00800;0,0003039;;18,80;6204,00;;;
;;6205;20,94400;0,05300;0,009000;128,650;100,04;7,5500;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,88;16,112;26,433;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;14,7158;0,00000;0,0000;-0,00083415;-0,00083415;0,00359;-2,38815;170,3077;28,512283;-0,000468;24,174449;24,150230;-0,0001;-0,0894;0,03;30,86;0,00;0,00;1,90;;27,444;27,428;0,0163198;20,94500;0,05300;0,01200;0,0001929;;18,80;6205,00;;;
;;6206;20,94400;0,05300;0,001000;124,325;100,05;7,5500;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,88;16,142;26,457;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;13,4991;0,00000;0,0000;0,00000000;0,00000000;0,00402;Infinity;170,3212;28,028917;-0,000501;23,764622;23,740814;-0,0001;-0,0940;0,03;30,86;0,00;0,00;1,86;;27,442;27,428;0,0149705;20,94500;0,05200;0,01400;0,0001802;;18,80;6206,00;;;
;;6207;20,94500;0,05300;-0,002000;126,875;100,05;7,5500;0,000;100,442;36,100;0,005;299,450;299,050;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,88;16,173;26,433;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;22,3774;0,00000;0,0000;0,00000000;0,00000000;0,00157;Infinity;170,3435;28,314906;-0,000481;24,007101;23,975032;-0,0001;-0,0913;0,03;30,86;0,00;0,00;1,88;;27,440;27,426;0,0248166;20,94500;0,05300;0,00400;0,0002941;;18,80;6207,00;;;
;;6208;20,94400;0,05300;-0,004000;122,500;100,05;7,5500;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,88;16,135;26,441;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,6150;0,00000;0,0000;0,00000000;0,00000000;-0,00043;Infinity;170,3731;27,822435;-0,000566;23,589554;23,565921;-0,0001;-0,1056;0,03;30,86;0,00;0,00;1,85;;27,440;27,426;0,0328430;20,94500;0,05300;-0,00400;0,0003954;;18,80;6208,00;;;
;;6209;20,94400;0,05300;-0,003000;131,575;100,05;7,5500;0,000;100,434;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,88;16,129;26,449;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;44,2644;0,00000;0,0000;0,00000000;0,00000000;-0,00273;Infinity;170,4174;28,834591;-0,000512;24,447721;24,423229;-0,0001;-0,0989;0,03;30,86;0,00;0,00;2,20;;27,441;27,427;0,0490892;20,94400;0,05300;-0,01300;0,0005696;;18,80;6209,00;;;
;;6210;20,94500;0,05300;-0,005000;129,150;100,06;7,5500;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,88;16,135;26,446;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;43,1234;0,00000;0,0000;0,00000000;0,00000000;-0,00346;Infinity;170,4605;28,567636;-0,000615;24,221381;24,197115;-0,0001;-0,1177;0,03;30,86;0,00;0,00;1,90;;27,444;27,427;0,0478238;20,94500;0,05200;-0,01600;0,0005598;;18,80;6210,00;;;
;;6211;20,94500;0,05200;-0,004000;124,800;100,05;7,5500;0,000;100,440;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,88;16,121;26,446;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;41,6786;0,00000;0,0000;0,00000000;0,00000000;-0,00439;Infinity;170,5022;28,082411;-0,000491;23,809977;23,786123;-0,0001;-0,0924;0,03;30,86;0,00;0,00;1,59;;27,446;27,432;0,0462216;20,94600;0,05200;-0,02000;0,0005501;;18,80;6211,00;;;
;;6212;20,94500;0,05300;-0,004000;127,600;100,05;7,5500;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,89;16,194;26,457;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;48,4531;0,00000;0,0000;0,00000000;0,00000000;-0,00394;Infinity;170,5507;28,395690;-0,000560;24,075594;24,051474;-0,0001;-0,1065;0,03;30,86;0,00;0,00;2,17;;27,449;27,432;0,0537345;20,94400;0,05300;-0,01800;0,0006328;;18,80;6212,00;;;
;;6213;20,94600;0,05300;0,003000;127,575;100,05;7,5500;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,89;16,158;26,446;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;28,9964;0,00000;0,0000;0,00000000;0,00000000;0,00107;Infinity;170,5797;28,392908;-0,000558;24,073236;24,049118;-0,0001;-0,1062;0,03;30,86;0,00;0,00;2,17;;27,451;27,435;0,0321571;20,94400;0,05300;0,00200;0,0003798;;18,80;6213,00;;;
;;6214;20,94600;0,05300;0,013000;124,925;100,05;7,5500;0,000;100,440;36,100;0,005;299,450;299,050;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,89;16,114;26,444;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,6054;0,00000;0,0000;0,00000000;0,00000000;0,00453;Infinity;170,5913;28,096471;-0,000504;23,821898;23,790077;-0,0001;-0,0949;0,03;30,86;0,00;0,00;1,87;;27,450;27,435;0,0128704;20,94500;0,05200;0,01600;0,0001549;;18,80;6214,00;;;
;;6215;20,94500;0,05300;0,008000;126,350;100,06;7,5500;0,000;100,434;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,89;16,150;26,446;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,1105;0,00000;0,0000;0,00000000;0,00000000;0,00306;Infinity;170,6124;28,256263;-0,000573;23,957380;23,933378;-0,0001;-0,1085;0,03;30,86;0,00;0,00;2,16;;27,448;27,434;0,0234116;20,94400;0,05300;0,01000;0,0002786;;18,80;6215,00;;;
;;6216;20,94400;0,05200;0,012000;128,900;100,05;7,5500;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,89;16,091;26,436;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,6429;0,00000;0,0000;0,00000000;0,00000000;0,00259;Infinity;170,6310;28,539973;-0,000554;24,197926;24,173683;-0,0001;-0,1060;0,03;30,86;0,00;0,00;1,90;;27,447;27,434;0,0206750;20,94500;0,05300;0,00800;0,0002435;;18,80;6216,00;;;
;;6217;20,94500;0,05300;0,014000;123,150;100,05;7,5500;0,000;100,442;36,100;0,005;299,450;299,150;26,20;300,383;263,158;0,000;27,600;27,500;26,600;301,450;;;;;0,00;0,00;0,00;3,00;9,89;16,142;26,457;0,58;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;37,3388;0,00000;0,0000;0,00000000;0,00000000;-0,00240;Infinity;170,6684;27,896152;-0,000553;23,652055;23,628360;-0,0001;-0,1033;0,03;30,86;0,00;0,00;1,85;;27,447;27,435;0,0414087;20,94500;0,05300;-0,01200;0,0004966;;18,80;6217,00;;;
