General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
;;647;20,94800;0,05300;-0,014000;125,550;100,06;1613,6301;0,000;100,600;41,300;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,45;16,158;25,448;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;43,8068;0,00000;0,0000;0,00000000;0,00000000;-0,00151;Infinity;21,6364;27,912324;-0,000345;23,657864;23,626252;-0,0001;-0,0672;0,01;7,78;0,00;0,00;2,36;;33,388;33,163;0,0466105;20,94800;0,05400;-0,00900;0,0005602;;1625,24;647,00;;;
;;648;20,94900;0,05300;0,003000;129,350;100,07;1613,6301;0,000;100,600;41,300;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,45;16,224;25,448;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;30,3230;0,00000;0,0000;-0,00083335;-0,00083335;0,00222;-1,31745;21,6667;28,331584;-0,000444;24,013219;23,981132;-0,0001;-0,0878;0,01;7,78;0,00;0,00;2,39;;33,394;33,163;0,0322637;20,94800;0,05300;0,00600;0,0003831;;1625,24;648,00;;;
;;649;20,94900;0,05300;0,011000;130,825;100,07;1613,6301;0,000;100,600;41,300;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,45;16,234;25,464;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;39,3698;0,00000;0,0000;0,00583347;0,00583347;0,00122;0,18928;21,7061;28,492661;-0,000510;24,149745;24,117475;-0,0001;-0,1013;0,01;7,78;0,00;0,00;2,70;;33,396;33,189;0,0418894;20,94700;0,05300;0,00200;0,0004940;;1625,24;649,00;;;
;;650;20,94800;0,05300;0,016000;126,825;100,06;1613,6201;0,000;100,596;41,300;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,45;16,240;25,464;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;27,0256;0,00000;0,0000;0,00583347;0,00583347;0,00294;0,18636;21,7331;28,053696;-0,000380;23,777687;23,745915;-0,0001;-0,0743;0,01;7,78;0,00;0,00;2,37;;33,396;33,189;0,0287553;20,94800;0,05300;0,00900;0,0003451;;1625,23;650,00;;;
;;651;20,94700;0,05200;0,011000;125,925;100,07;1613,6201;0,000;100,596;41,300;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,45;16,221;25,456;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;39,8746;0,00000;0,0000;-0,00083335;-0,00083335;-0,00003;-0,78678;21,7730;27,953978;-0,000462;23,693169;23,661509;-0,0001;-0,0901;0,01;7,78;0,00;0,00;2,36;;33,396;33,209;0,0424266;20,94800;0,05200;-0,00300;0,0005096;;1625,23;651,00;;;
;;652;20,94900;0,05300;0,001000;128,775;100,07;1613,6201;0,000;100,600;41,300;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,45;16,211;25,464;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;36,3006;0,00000;0,0000;0,00000000;0,00000000;0,00071;Infinity;21,8093;28,268543;-0,000462;23,959787;23,927772;-0,0001;-0,0912;0,01;7,78;0,00;0,00;2,39;;33,403;33,209;0,0386238;20,94800;0,05300;0,00000;0,0004590;;1625,23;652,00;;;
;;653;20,94800;0,05300;-0,003000;122,275;100,07;1613,6201;0,000;100,600;41,300;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,46;16,202;25,458;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;34,6536;0,00000;0,0000;0,00000000;0,00000000;-0,00052;Infinity;21,8440;27,545869;-0,000512;23,347265;23,316067;-0,0001;-0,0984;0,01;7,78;0,00;0,00;2,04;;33,406;33,221;0,0368715;20,94900;0,05400;-0,00500;0,0004492;;1625,23;653,00;;;
;;654;20,94800;0,05200;-0,009000;126,125;100,08;1613,6201;0,000;100,600;41,300;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,46;16,161;25,453;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;44,8971;0,00000;0,0000;0,00000000;0,00000000;-0,00151;Infinity;21,8889;27,976167;-0,000545;23,711976;23,680292;-0,0001;-0,1065;0,01;7,78;0,00;0,00;2,36;;33,416;33,221;0,0477705;20,94800;0,05300;-0,00900;0,0005728;;1625,23;654,00;;;
;;655;20,94800;0,05300;-0,016000;130,600;100,07;1613,6201;0,000;100,598;41,300;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,46;16,209;25,453;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;51,0369;0,00000;0,0000;0,00000000;0,00000000;-0,00430;Infinity;21,9399;28,472905;-0,000497;24,124939;24,100753;-0,0001;-0,0988;0,01;7,78;0,00;0,00;2,11;;33,438;33,251;0,0543033;20,94900;0,05400;-0,02000;0,0006390;;1625,23;655,00;;;
;;656;20,94900;0,05300;-0,013000;129,475;100,07;1613,6201;0,000;100,598;41,300;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,46;16,167;25,480;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;24,8034;0,00000;0,0000;0,00000000;0,00000000;0,00122;Infinity;21,9647;28,345270;-0,000466;24,024820;23,992717;-0,0001;-0,0921;0,01;7,78;0,00;0,00;1,81;;33,445;33,251;0,0263909;20,95000;0,05300;0,00200;0,0003129;;1625,23;656,00;;;
;;657;20,94900;0,05400;-0,016000;127,600;100,07;1613,6201;0,000;100,600;41,300;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,46;16,192;25,466;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;29,3811;0,00000;0,0000;0,00000000;0,00000000;0,00121;Infinity;21,9941;28,143980;-0,000499;23,846242;23,822336;-0,0001;-0,0981;0,01;7,78;0,00;0,00;2,09;;33,435;33,272;0,0312614;20,94900;0,05300;0,00200;0,0003733;;1625,23;657,00;;;
;;658;20,94800;0,05300;-0,009000;130,550;100,07;1613,6201;0,000;100,600;41,300;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,46;16,209;25,461;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;36,8213;0,00000;0,0000;0,00000000;0,00000000;-0,00079;Infinity;22,0309;28,462698;-0,000451;24,124349;24,092113;-0,0001;-0,0896;0,01;7,78;0,00;0,00;2,11;;33,435;33,272;0,0391779;20,94900;0,05400;-0,00600;0,0004619;;1625,23;658,00;;;
;;659;20,94800;0,05300;0,006000;132,100;100,06;1613,6201;0,000;100,600;41,300;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,46;16,188;25,453;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;27,8417;0,00000;0,0000;0,00000000;0,00000000;0,00199;Infinity;22,0587;28,631167;-0,000370;24,267139;24,234713;-0,0001;-0,0740;0,01;7,78;0,00;0,00;2,12;;33,433;33,258;0,0296236;20,94900;0,05200;0,00500;0,0003480;;1625,23;659,00;;;
;;660;20,94800;0,05300;0,002000;128,325;100,06;1613,6201;0,000;100,594;41,300;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,46;16,217;25,456;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;25,4403;0,00000;0,0000;0,00000000;0,00000000;0,00221;Infinity;22,0842;28,223822;-0,000387;23,913892;23,889918;-0,0001;-0,0763;0,01;7,78;0,00;0,00;2,09;;33,423;33,258;0,0270684;20,94900;0,05300;0,00600;0,0003227;;1625,23;660,00;;;
;;661;20,94700;0,05200;0,009000;132,525;100,06;1613,6201;0,000;100,598;41,300;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,47;16,202;25,456;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;41,9350;0,00000;0,0000;0,00000000;0,00000000;-0,00054;Infinity;22,1261;28,677186;-0,000372;24,306144;24,273666;-0,0001;-0,0744;0,01;7,78;0,00;0,00;2,42;;33,423;33,263;0,0446188;20,94800;0,05300;-0,00500;0,0005222;;1625,23;661,00;;;
;;662;20,94800;0,05300;-0,003000;132,525;100,06;1613,6201;0,000;100,600;41,400;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,47;16,161;25,482;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;36,0700;0,00000;0,0000;0,00000000;0,00000000;-0,00029;Infinity;22,1622;28,677186;-0,000340;24,306144;24,273666;-0,0001;-0,0680;0,01;7,78;0,00;0,00;2,13;;33,432;33,263;0,0383785;20,94900;0,05300;-0,00400;0,0004492;;1625,23;662,00;;;
;;663;20,94800;0,05400;0,000000;127,400;100,05;1613,6201;0,000;100,596;41,400;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,47;16,205;25,469;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;60,1471;0,00000;0,0000;-0,00083335;-0,00083335;-0,00524;-1,30748;22,2223;28,117218;-0,000324;23,831528;23,799683;-0,0001;-0,0636;0,01;7,78;-0,01;0,00;2,38;;33,454;33,316;0,0639965;20,94800;0,05300;-0,02400;0,0007625;;1625,23;663,00;;;
;;664;20,94800;0,05300;-0,005000;122,400;100,05;1613,6201;0,000;100,598;41,300;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,47;16,203;25,482;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;47,4383;0,00000;0,0000;0,00583347;0,00583347;-0,00344;0,18311;22,2698;27,564550;-0,000309;23,355294;23,331880;-0,0001;-0,0594;0,01;7,78;0,00;0,00;2,04;;33,485;33,316;0,0504743;20,94900;0,05300;-0,01700;0,0006137;;1625,23;664,00;;;
;;665;20,94900;0,05400;-0,009000;125,125;100,05;1613,6101;0,000;100,596;41,300;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,47;16,240;25,474;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;70,5155;0,00000;0,0000;0,00583347;0,00583347;-0,00765;0,11204;22,3403;27,865040;-0,000326;23,617787;23,586229;-0,0001;-0,0633;0,01;7,78;-0,01;0,00;2,36;;33,523;33,412;0,0750285;20,94800;0,05200;-0,03400;0,0009016;;1625,22;665,00;;;
;;666;20,94800;0,05300;-0,020000;128,275;100,06;1613,6101;0,000;100,596;41,300;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,47;16,203;25,477;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;48,3018;0,00000;0,0000;-0,00083335;-0,00083335;-0,00227;-1,31218;22,3886;28,218324;-0,000359;23,909233;23,885264;-0,0001;-0,0707;0,01;7,78;0,00;0,00;2,39;;33,562;33,412;0,0513931;20,94800;0,05300;-0,01200;0,0006108;;1625,22;666,00;;;
;;667;20,94900;0,05300;0,002000;131,075;100,06;1613,6101;0,000;100,600;41,300;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,47;16,242;25,464;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;46,7936;0,00000;0,0000;0,00000000;0,00000000;-0,00180;Infinity;22,4354;28,524637;-0,000359;24,168771;24,144541;-0,0001;-0,0715;0,01;7,78;0,00;0,00;2,41;;33,583;33,488;0,0497884;20,94800;0,05300;-0,01000;0,0005855;;1625,22;667,00;;;
;;668;20,95000;0,05400;0,002000;132,075;100,06;1613,6101;0,000;100,598;41,300;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,48;16,247;25,464;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;26,5564;0,00000;0,0000;0,00000000;0,00000000;0,00350;Infinity;22,4619;28,633241;-0,000360;24,260790;24,236468;-0,0001;-0,0720;0,01;7,78;0,00;0,00;2,42;;33,587;33,488;0,0282560;20,94800;0,05200;0,01100;0,0003324;;1625,22;668,00;;;
;;669;20,94900;0,05200;-0,006000;134,275;100,06;1613,6101;0,000;100,594;41,400;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,48;16,219;25,480;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;45,0430;0,00000;0,0000;0,00000000;0,00000000;-0,00029;Infinity;22,5070;28,870730;-0,000328;24,462013;24,437490;-0,0001;-0,0661;0,01;7,78;0,00;0,00;2,74;;33,591;33,525;0,0479258;20,94700;0,05400;-0,00400;0,0005573;;1625,22;669,00;;;
;;670;20,94900;0,05300;0,005000;127,500;100,06;1613,6101;0,000;100,600;41,400;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,48;16,236;25,490;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,8251;0,00000;0,0000;0,00000000;0,00000000;0,00543;Infinity;22,5288;28,132951;-0,000345;23,836897;23,813000;-0,0001;-0,0678;0,01;7,78;0,01;0,00;2,67;;33,590;33,525;0,0232219;20,94700;0,05300;0,01900;0,0002789;;1625,22;670,00;;;
;;671;20,94900;0,05300;0,006000;125,575;100,06;1613,6101;0,000;100,600;41,300;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,48;16,196;25,466;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;35,5932;0,00000;0,0000;0,00000000;0,00000000;0,00194;Infinity;22,5644;27,919766;-0,000346;23,656267;23,632551;-0,0001;-0,0674;0,01;7,78;0,00;0,00;2,65;;33,583;33,546;0,0378711;20,94700;0,05300;0,00500;0,0004561;;1625,22;671,00;;;
;;672;20,94900;0,05300;-0,005000;132,525;100,06;1613,6101;0,000;100,600;41,400;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,48;16,263;25,469;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;48,8294;0,00000;0,0000;0,00000000;0,00000000;-0,00105;Infinity;22,6132;28,681977;-0,000346;24,302084;24,277721;-0,0001;-0,0693;0,01;7,78;0,00;0,00;2,72;;33,596;33,546;0,0519545;20,94700;0,05300;-0,00700;0,0006079;;1625,22;672,00;;;
;;673;20,94800;0,05300;-0,004000;128,800;100,06;1613,6101;0,000;100,600;41,300;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,48;16,226;25,474;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;46,3857;0,00000;0,0000;0,00000000;0,00000000;-0,00178;Infinity;22,6596;28,276010;-0,000347;23,958110;23,934092;-0,0001;-0,0685;0,01;7,78;0,00;0,00;2,39;;33,617;33,568;0,0493544;20,94800;0,05300;-0,01000;0,0005855;;1625,22;673,00;;;
;;674;20,94900;0,05300;-0,024000;128,825;100,06;1613,6101;0,000;100,600;41,400;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,48;16,223;25,490;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;41,6217;0,00000;0,0000;0,00000000;0,00000000;-0,00203;Infinity;22,7012;28,278754;-0,000380;23,960435;23,936414;-0,0001;-0,0751;0,01;7,78;0,00;0,00;2,10;;33,632;33,568;0,0442855;20,94900;0,05400;-0,01100;0,0005251;;1625,22;674,00;;;
;;675;20,94800;0,05200;-0,017000;129,100;100,06;1613,6101;0,000;100,596;41,400;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,49;16,198;25,490;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;56,2688;0,00000;0,0000;0,00000000;0,00000000;-0,00328;Infinity;22,7575;28,308921;-0,000381;23,985996;23,961949;-0,0001;-0,0753;0,01;7,78;0,00;0,00;2,69;;33,655;33,620;0,0598701;20,94700;0,05400;-0,01600;0,0007091;;1625,22;675,00;;;
;;676;20,94900;0,05300;-0,034000;130,675;100,05;1613,6101;0,000;100,596;41,400;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,49;16,223;25,496;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;52,5441;0,00000;0,0000;0,00000000;0,00000000;-0,00229;Infinity;22,8101;28,476322;-0,000317;24,135896;24,103645;-0,0001;-0,0629;0,01;7,78;0,00;0,00;2,70;;33,686;33,620;0,0559069;20,94700;0,05400;-0,01200;0,0006585;;1625,22;676,00;;;
;;677;20,94800;0,05300;-0,012000;123,675;100,06;1613,6101;0,000;100,598;41,300;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,49;16,247;25,482;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;35,5805;0,00000;0,0000;0,00000000;0,00000000;0,00070;Infinity;22,8456;27,707744;-0,000350;23,476621;23,453085;-0,0001;-0,0676;0,01;7,78;0,00;0,00;2,34;;33,701;33,657;0,0378576;20,94800;0,05300;0,00000;0,0004590;;1625,22;677,00;;;
;;678;20,94800;0,05200;-0,010000;131,500;100,06;1613,6101;0,000;100,596;41,300;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,49;16,211;25,493;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;40,7614;0,00000;0,0000;0,00000000;0,00000000;-0,00029;Infinity;22,8864;28,570844;-0,000366;24,207921;24,183652;-0,0001;-0,0731;0,01;7,78;0,00;0,00;2,42;;33,708;33,657;0,0433701;20,94800;0,05300;-0,00400;0,0005096;;1625,22;678,00;;;
;;679;20,94800;0,05400;0,011000;132,050;100,06;1613,6101;0,000;100,594;41,300;0,005;299,250;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,49;16,284;25,469;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;36,7654;0,00000;0,0000;0,00000000;0,00000000;0,00072;Infinity;22,9232;28,630530;-0,000367;24,258493;24,234173;-0,0001;-0,0734;0,01;7,78;0,00;0,00;2,42;;33,715;33,664;0,0391184;20,94800;0,05300;0,00000;0,0004590;;1625,22;679,00;;;
;;680;20,94800;0,05300;-0,004000;128,675;100,06;1613,6101;0,000;100,598;41,400;0,005;299,350;298,950;26,40;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,49;16,207;25,504;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;25,9515;0,00000;0,0000;0,00000000;0,00000000;0,00445;Infinity;22,9491;28,257565;-0,000368;23,950482;23,918479;-0,0001;-0,0725;0,01;7,78;0,00;0,00;2,68;;33,712;33,664;0,0276124;20,94700;0,05300;0,01500;0,0003295;;1625,22;680,00;;;
;;681;20,94700;0,05300;0,019000;129,375;100,06;1613,6101;0,000;100,598;41,400;0,005;299,250;298,950;26,50;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,49;16,213;25,482;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,4928;0,00000;0,0000;0,00000000;0,00000000;0,00347;Infinity;22,9696;28,339055;-0,000336;24,011528;23,987456;-0,0001;-0,0664;0,01;7,78;0,00;0,00;2,10;;33,696;33,649;0,0218043;20,94900;0,05300;0,01100;0,0002594;;1625,22;681,00;;;
;;682;20,94700;0,05300;0,005000;131,475;100,06;1613,6101;0,000;100,594;41,400;0,005;299,350;298,950;26,50;298,583;263,170;0,000;25,500;25,800;25,000;301,350;;;;;0,00;0,00;0,00;3,00;8,50;16,257;25,498;0,62;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;30,8369;0,00000;0,0000;0,00000000;0,00000000;0,00097;Infinity;23,0004;28,563356;-0,000401;24,209664;24,177314;-0,0001;-0,0800;0,01;7,78;0,00;0,00;2,12;;33,684;33,649;0,0328105;20,94900;0,05300;0,00100;0,0003859;;1625,22;682,00;;;
