General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;1949;20,92100;0,05800;0,019000;123,625;100,04;1633,7101;0,000;100,528;41,200;0,000;300,850;300,650;27,10;301,950;263,151;0,000;29,300;29,000;28,100;301,950;;;;;0,00;0,00;0,00;1,00;15,15;15,370;26,273;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,2499;0,00000;0,0000;0,00583347;0,00583347;0,00166;0,55065;35,2931;27,628379;-0,000183;23,534539;23,518894;0,0000;-0,0043;0,00;0,55;0,00;0,00;1,08;;18,103;18,128;0,1435839;20,92300;0,05900;0,00300;0,0017473;;1645,32;1949,00;;;
;;1950;20,92100;0,05800;0,008000;129,775;100,04;1633,7001;0,000;100,528;41,200;0,000;300,950;300,650;27,10;301,950;263,151;0,000;29,300;29,000;28,100;301,950;;;;;0,00;0,00;0,00;1,00;15,15;15,320;26,241;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,6430;0,00000;0,0000;0,00583347;0,00583347;-0,00305;0,48987;35,3128;28,302554;-0,000164;24,116831;24,092790;0,0000;-0,0039;0,00;0,55;0,00;0,00;1,14;;18,103;18,128;0,1735659;20,92200;0,05800;-0,01600;0,0020602;;1645,31;1950,00;;;
;;1951;20,92200;0,05800;0,004000;136,975;100,04;1633,7001;0,000;100,528;41,200;0,000;300,850;300,650;27,10;301,983;263,151;0,000;29,300;29,100;28,100;301,950;;;;;0,00;0,00;0,00;1,00;15,15;15,315;26,254;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,0639;0,00000;0,0000;-0,00083335;-0,00083335;-0,00082;-3,52348;35,3318;29,081909;-0,000199;24,772692;24,756223;0,0000;-0,0049;0,00;0,55;0,00;0,00;1,17;;18,104;18,127;0,1684489;20,92200;0,05800;-0,00700;0,0019466;;1645,31;1951,00;;;
;;1952;20,92200;0,05800;-0,011000;127,300;100,04;1633,7001;0,000;100,528;41,200;0,000;300,950;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,16;15,341;26,246;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,8962;0,00000;0,0000;0,00000000;0,00000000;-0,00005;Infinity;35,3497;28,031369;-0,000164;23,885752;23,861942;0,0000;-0,0039;0,00;0,55;0,00;0,00;1,13;;18,104;18,127;0,1581308;20,92200;0,05900;-0,00400;0,0018960;;1645,31;1952,00;;;
;;1953;20,92200;0,05800;-0,014000;128,775;100,04;1633,7001;0,000;100,528;41,200;0,000;300,950;300,650;27,10;301,983;263,151;0,000;29,300;29,000;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,16;15,294;26,259;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,4474;0,00000;0,0000;0,00000000;0,00000000;-0,00303;Infinity;35,3692;28,193298;-0,000164;24,023734;23,999786;0,0000;-0,0039;0,00;0,55;0,00;0,00;1,14;;18,104;18,128;0,1718372;20,92200;0,05900;-0,01600;0,0020476;;1645,31;1953,00;;;
;;1954;20,92200;0,05900;-0,026000;132,300;100,04;1633,7001;0,000;100,528;41,200;0,000;300,950;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,16;15,339;26,262;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,9547;0,00000;0,0000;0,00000000;0,00000000;-0,00308;Infinity;35,3891;28,576565;-0,000163;24,350318;24,326045;0,0000;-0,0039;0,00;0,55;0,00;0,00;1,15;;18,105;18,128;0,1763193;20,92200;0,05700;-0,01600;0,0020728;;1645,31;1954,00;;;
;;1955;20,92200;0,05900;-0,012000;132,625;100,04;1633,7001;0,000;100,528;41,200;0,000;300,950;300,650;27,00;301,983;263,151;0,000;29,300;29,000;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,16;15,311;26,249;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,3169;0,00000;0,0000;0,00000000;0,00000000;-0,00308;Infinity;35,4094;28,611643;-0,000198;24,380208;24,355905;0,0000;-0,0048;0,00;0,55;0,00;0,00;1,19;;18,106;18,130;0,1795201;20,92100;0,05900;-0,01600;0,0021079;;1645,31;1955,00;;;
;;1956;20,92300;0,05900;-0,002000;130,425;100,04;1633,7001;0,000;100,528;41,200;0,000;300,850;300,550;27,10;301,983;263,151;0,000;29,300;29,000;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,16;15,311;26,254;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,8428;0,00000;0,0000;0,00000000;0,00000000;0,00195;Infinity;35,4273;28,378059;-0,000215;24,173135;24,149030;0,0000;-0,0052;0,00;0,55;0,00;0,00;1,18;;18,106;18,130;0,1576588;20,92100;0,05800;0,00400;0,0018680;;1645,31;1956,00;;;
;;1957;20,92300;0,05800;-0,013000;129,350;100,04;1633,7001;0,000;100,536;41,200;0,000;300,850;300,550;27,10;301,983;263,151;0,000;29,300;29,000;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,16;15,349;26,270;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,8901;0,00000;0,0000;-0,00083335;-0,00083335;0,00170;-3,42400;35,4452;28,260867;-0,000215;24,073308;24,049302;0,0000;-0,0051;0,00;0,55;0,00;0,00;1,17;;18,106;18,131;0,1580766;20,92100;0,05800;0,00300;0,0018806;;1645,31;1957,00;;;
;;1958;20,92000;0,05800;0,002000;130,875;100,04;1633,7001;0,000;100,528;41,200;0,000;300,850;300,550;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,16;15,315;26,254;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,5348;0,00000;0,0000;0,00583347;0,00583347;0,00472;0,49202;35,4617;28,426972;-0,000215;24,214800;24,190654;0,0000;-0,0052;0,00;0,55;0,00;0,00;1,18;;18,106;18,131;0,1461014;20,92100;0,05800;0,01500;0,0017290;;1645,31;1958,00;;;
;;1959;20,92100;0,05900;0,002000;127,975;100,04;1633,6901;0,000;100,528;41,200;0,000;300,850;300,550;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,17;15,328;26,262;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,5017;0,00000;0,0000;0,00583347;0,00583347;0,00317;0,48654;35,4782;28,110258;-0,000179;23,945016;23,921138;0,0000;-0,0043;0,00;0,55;0,00;0,00;1,13;;18,105;18,130;0,1458091;20,92200;0,05800;0,00900;0,0017445;;1645,30;1959,00;;;
;;1960;20,92200;0,05800;0,003000;126,100;100,04;1633,6901;0,000;100,528;41,200;0,000;300,850;300,550;27,10;301,983;263,158;0,000;29,300;29,000;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,17;15,275;26,254;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,9028;0,00000;0,0000;-0,00083335;-0,00083335;0,00118;-3,38071;35,4961;27,903572;-0,000179;23,768955;23,745253;0,0000;-0,0042;0,00;0,55;0,00;0,00;1,16;;18,105;18,130;0,1581888;20,92100;0,05800;0,00100;0,0019059;;1645,30;1960,00;;;
;;1961;20,92300;0,05800;-0,016000;128,500;100,04;1633,6901;0,000;100,528;41,200;0,000;300,850;300,550;27,10;301,983;263,151;0,000;29,300;29,000;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,17;15,313;26,243;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,7599;0,00000;0,0000;0,00000000;0,00000000;-0,00229;Infinity;35,5159;28,167858;-0,000214;23,994081;23,970154;0,0000;-0,0051;0,00;0,55;0,00;0,00;1,17;;18,105;18,130;0,1745987;20,92100;0,05800;-0,01300;0,0020827;;1645,30;1961,00;;;
;;1962;20,92200;0,05900;-0,007000;123,075;100,04;1633,6901;0,000;100,536;41,200;0,000;300,850;300,550;27,10;301,983;263,151;0,000;29,300;29,000;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,17;15,328;26,259;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,1639;0,00000;0,0000;0,00000000;0,00000000;-0,00394;Infinity;35,5360;27,566853;-0,000161;23,482129;23,458713;0,0000;-0,0037;0,00;0,55;0,00;0,00;1,14;;18,106;18,130;0,1781679;20,92100;0,05800;-0,02000;0,0021710;;1645,30;1962,00;;;
;;1963;20,92200;0,05900;-0,004000;128,800;100,04;1633,6901;0,000;100,528;41,200;0,000;300,950;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,17;15,297;26,259;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,4485;0,00000;0,0000;0,00000000;0,00000000;-0,00279;Infinity;35,5555;28,196035;-0,000196;24,026065;24,002115;0,0000;-0,0047;0,00;0,55;0,00;0,00;1,14;;18,107;18,132;0,1718467;20,92200;0,05800;-0,01500;0,0020476;;1645,30;1963,00;;;
;;1964;20,92200;0,05700;-0,016000;127,050;100,04;1633,6901;0,000;100,528;41,200;0,000;300,850;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,17;15,303;26,249;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,1993;0,00000;0,0000;0,00000000;0,00000000;-0,00252;Infinity;35,5747;28,008484;-0,000178;23,858321;23,842461;0,0000;-0,0042;0,00;0,55;0,00;0,00;1,13;;18,107;18,132;0,1696447;20,92200;0,05800;-0,01400;0,0020350;;1645,30;1964,00;;;
;;1965;20,92200;0,05900;-0,016000;128,000;100,05;1633,6901;0,000;100,536;41,200;0,000;300,950;300,650;27,10;301,983;263,151;0,000;29,300;29,000;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,17;15,322;26,267;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,8616;0,00000;0,0000;-0,00083335;-0,00083335;0,00243;-3,40553;35,5915;28,108333;-0,000266;23,951334;23,927458;-0,0001;-0,0063;0,00;0,55;0,00;0,00;1,13;;18,107;18,132;0,1489892;20,92200;0,05800;0,00600;0,0017824;;1645,30;1965,00;;;
;;1966;20,92200;0,05800;-0,016000;131,050;100,05;1633,6901;0,000;100,528;41,200;0,000;300,850;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,18;15,326;26,257;0,57;0,57;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,1859;0,00000;0,0000;0,00583347;0,00583347;0,00221;0,49235;35,6087;28,445971;-0,000301;24,230984;24,214876;-0,0001;-0,0072;0,00;0,55;0,00;0,00;1,15;;18,107;18,132;0,1518549;20,92200;0,05800;0,00500;0,0017950;;1645,30;1966,00;;;
;;1967;20,92100;0,05800;0,004000;132,975;100,05;1633,6801;0,000;100,532;41,200;0,000;300,950;300,550;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,18;15,307;26,259;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,5549;0,00000;0,0000;0,00583347;0,00583347;0,00147;0,57100;35,6263;28,649371;-0,000230;24,412357;24,379910;0,0000;-0,0056;0,00;0,55;0,00;0,00;1,15;;18,106;18,131;0,1551155;20,92200;0,05900;0,00200;0,0018203;;1645,29;1967,00;;;
;;1968;20,92100;0,05800;0,003000;128,475;100,05;1633,6801;0,000;100,536;41,200;0,000;300,950;300,550;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,18;15,292;26,273;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,6526;0,00000;0,0000;-0,00083335;-0,00083335;0,00268;-3,92878;35,6429;28,160439;-0,000230;23,995734;23,963840;0,0000;-0,0055;0,00;0,55;0,00;0,00;1,13;;18,106;18,131;0,1471419;20,92200;0,05900;0,00700;0,0017571;;1645,29;1968,00;;;
;;1969;20,92100;0,05800;0,015000;126,175;100,05;1633,6801;0,000;100,528;41,200;0,000;300,850;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,18;15,303;26,251;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,5056;0,00000;0,0000;-0,00083319;-0,00083319;0,00266;-3,89485;35,6594;27,911869;-0,000265;23,776023;23,760217;-0,0001;-0,0063;0,00;0,55;0,00;0,00;1,12;;18,105;18,130;0,1458431;20,92200;0,05900;0,00700;0,0017571;;1645,29;1969,00;;;
;;1970;20,92100;0,05800;0,009000;128,275;100,05;1633,6801;0,000;100,536;41,200;0,000;300,850;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,18;15,286;26,267;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,6895;0,00000;0,0000;0,00583235;0,00583235;-0,00129;0,48720;35,6781;28,143187;-0,000300;23,973065;23,957128;-0,0001;-0,0071;0,00;0,55;0,00;0,00;1,13;;18,105;18,130;0,1651400;20,92200;0,05800;-0,00900;0,0019718;;1645,29;1970,00;;;
;;1971;20,92200;0,05800;0,001000;126,675;100,05;1633,6701;0,000;100,528;41,200;0,000;300,950;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,18;15,284;26,243;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,4201;0,00000;0,0000;0,00583235;0,00583235;-0,00005;0,55742;35,6965;27,962472;-0,000282;23,827044;23,803293;-0,0001;-0,0067;0,00;0,55;0,00;0,00;1,16;;18,105;18,129;0,1627598;20,92100;0,05900;-0,00400;0,0019564;;1645,28;1971,00;;;
;;1972;20,92100;0,05800;-0,013000;129,400;100,05;1633,6701;0,000;100,528;41,200;0,000;300,850;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,18;15,284;26,273;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;20,3135;0,00000;0,0000;-0,00083319;-0,00083319;-0,00354;-3,94431;35,7169;28,266328;-0,000317;24,077960;24,061953;-0,0001;-0,0076;0,00;0,55;0,00;0,00;1,17;;18,106;18,129;0,1794905;20,92100;0,05900;-0,01800;0,0021332;;1645,28;1972,00;;;
;;1973;20,92100;0,05800;-0,020000;128,900;100,05;1633,6701;0,000;100,536;41,200;0,000;300,950;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,19;15,299;26,270;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,0947;0,00000;0,0000;0,00000000;0,00000000;-0,00229;Infinity;35,7360;28,206977;-0,000264;24,035390;24,011430;-0,0001;-0,0063;0,00;0,55;0,00;0,00;1,14;;18,107;18,130;0,1687212;20,92200;0,05900;-0,01300;0,0020097;;1645,28;1973,00;;;
;;1974;20,92100;0,05800;-0,015000;128,900;100,05;1633,6701;0,000;100,536;41,200;0,000;300,950;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,19;15,299;26,262;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,4038;0,00000;0,0000;0,00000000;0,00000000;0,00144;Infinity;35,7534;28,206977;-0,000264;24,035390;24,011430;-0,0001;-0,0063;0,00;0,55;0,00;0,00;1,14;;18,107;18,130;0,1537800;20,92200;0,05800;0,00200;0,0018329;;1645,28;1974,00;;;
;;1975;20,92200;0,05800;-0,014000;124,450;100,05;1633,6701;0,000;100,528;41,200;0,000;300,950;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,19;15,255;26,254;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,9901;0,00000;0,0000;0,00000000;0,00000000;0,00166;Infinity;35,7713;27,715808;-0,000299;23,616860;23,593318;-0,0001;-0,0070;0,00;0,55;0,00;0,00;1,19;;18,106;18,130;0,1589605;20,92000;0,05900;0,00300;0,0019283;;1645,28;1975,00;;;
;;1976;20,92200;0,05800;0,006000;130,975;100,05;1633,6701;0,000;100,528;41,200;0,000;300,950;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,19;15,322;26,270;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,6076;0,00000;0,0000;0,00000000;0,00000000;0,00045;Infinity;35,7900;28,433106;-0,000263;24,228076;24,203924;-0,0001;-0,0063;0,00;0,55;0,00;0,00;1,18;;18,107;18,130;0,1644167;20,92100;0,05800;-0,00200;0,0019437;;1645,28;1976,00;;;
;;1977;20,92200;0,05900;0,005000;129,700;100,05;1633,6701;0,000;100,528;41,200;0,000;300,850;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,19;15,313;26,270;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,7036;0,00000;0,0000;0,00000000;0,00000000;0,00394;Infinity;35,8067;28,299075;-0,000245;24,105855;24,089829;-0,0001;-0,0059;0,00;0,55;0,00;0,00;1,17;;18,106;18,129;0,1475926;20,92100;0,05900;0,01200;0,0017543;;1645,28;1977,00;;;
;;1978;20,92200;0,05900;0,002000;132,550;100,05;1633,6701;0,000;100,528;41,200;0,000;300,950;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,19;15,347;26,249;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,1382;0,00000;0,0000;-0,00083335;-0,00083335;0,00045;-3,46553;35,8248;28,603552;-0,000227;24,373314;24,349018;0,0000;-0,0055;0,00;0,55;0,00;0,00;1,15;;18,106;18,129;0,1602695;20,92200;0,05800;-0,00200;0,0018834;;1645,28;1978,00;;;
;;1979;20,92200;0,05900;0,007000;132,600;100,05;1633,6701;0,000;100,536;41,200;0,000;300,950;300,650;27,00;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,19;15,315;26,257;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,5293;0,00000;0,0000;0,00583347;0,00583347;0,00172;0,49517;35,8423;28,608946;-0,000245;24,377911;24,353610;-0,0001;-0,0059;0,00;0,55;0,00;0,00;1,15;;18,106;18,128;0,1548893;20,92200;0,05800;0,00300;0,0018203;;1645,28;1979,00;;;
;;1980;20,92200;0,05800;0,007000;128,200;100,04;1633,6601;0,000;100,528;41,200;0,000;300,950;300,650;27,10;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,20;15,307;26,270;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,2521;0,00000;0,0000;0,00583347;0,00583347;-0,00129;0,48688;35,8616;28,130283;-0,000156;23,970038;23,946144;0,0000;-0,0037;0,00;0,55;0,00;0,00;1,17;;18,106;18,128;0,1701116;20,92100;0,05800;-0,00900;0,0020321;;1645,27;1980,00;;;
;;1981;20,92200;0,05900;-0,009000;125,850;100,04;1633,6601;0,000;100,536;41,200;0,000;300,950;300,650;27,00;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,20;15,313;26,265;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;16,9885;0,00000;0,0000;-0,00083335;-0,00083335;0,00069;-3,37681;35,8786;27,871267;-0,000156;23,749328;23,725654;0,0000;-0,0037;0,00;0,55;0,00;0,00;1,09;;18,106;18,127;0,1501106;20,92300;0,05800;-0,00100;0,0018104;;1645,27;1981,00;;;
;;1982;20,92200;0,05900;-0,004000;131,500;100,04;1633,6601;0,000;100,528;41,200;0,000;300,950;300,650;27,00;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,20;15,320;26,270;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,9977;0,00000;0,0000;0,00000000;0,00000000;-0,00885;Infinity;35,9006;28,490034;-0,000209;24,276585;24,252385;0,0000;-0,0050;0,00;0,55;-0,01;0,00;1,11;;18,107;18,127;0,1943713;20,92300;0,05800;-0,03900;0,0022902;;1645,27;1982,00;;;
;;1983;20,92100;0,05900;-0,018000;133,100;100,05;1633,6601;0,000;100,528;41,200;0,000;300,950;300,650;27,00;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,20;15,294;26,259;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;22,8958;0,00000;0,0000;0,00000000;0,00000000;-0,00688;Infinity;35,9235;28,662834;-0,000227;24,423829;24,399482;0,0000;-0,0055;0,00;0,55;-0,01;0,00;1,23;;18,109;18,129;0,2023076;20,92000;0,05800;-0,03100;0,0023702;;1645,27;1983,00;;;
;;1984;20,92100;0,05800;-0,013000;129,750;100,04;1633,6601;0,000;100,528;41,200;0,000;300,950;300,650;27,00;302,017;263,151;0,000;29,300;29,100;28,200;301,950;;;;;0,00;0,00;0,00;1,00;15,20;15,315;26,265;0,57;0,56;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,3709;0,00000;0,0000;0,00000000;0,00000000;0,00045;Infinity;35,9408;28,299826;-0,000173;24,114507;24,090469;0,0000;-0,0041;0,00;0,55;0,00;0,00;1,10;;18,110;18,129;0,1534891;20,92300;0,05800;-0,00200;0,0018231;;1645,27;1984,00;;;
