General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
;;300;20,94600;0,06000;0,031000;129,375;100,36;1636,0500;0,000;100,072;43,200;0,005;303,550;302,350;26,20;321,750;263,170;0,000;45,500;50,700;49,600;302,050;;;;;0,00;0,00;0,00;3,00;2,93;15,460;26,270;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,7023;0,00000;0,0000;0,00583903;0,00583903;-0,00269;0,63773;1,5191;28,072333;-0,002820;24,127317;24,031936;-0,0006;-0,0673;0,00;0,00;0,00;0,00;0,52;;5,051;4,999;0,0680577;20,94500;0,05900;-0,00300;0,0008136;;1674,18;300,00;;;
;;301;20,94600;0,05900;0,021000;129,375;100,36;1636,0500;0,000;100,072;43,200;0,005;303,550;302,350;26,20;321,750;263,170;0,000;45,500;50,700;49,600;302,050;;;;;0,00;0,00;0,00;3,00;2,93;15,456;26,257;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,4791;0,00000;0,0000;-0,00083415;-0,00083415;0,00276;-4,46413;1,5236;28,072333;-0,002820;24,127317;24,031936;-0,0006;-0,0673;0,00;0,00;0,00;0,00;0,48;;5,054;5,004;0,0395775;20,94600;0,05900;0,01900;0,0004749;;1674,18;301,00;;;
;;302;20,94700;0,05900;0,015000;123,600;100,35;1636,0500;0,000;100,072;43,200;0,005;303,550;302,350;26,20;321,717;263,170;0,000;45,500;50,700;49,500;301,950;;;;;0,00;0,00;0,00;3,00;2,93;15,465;26,235;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,7016;0,00000;0,0000;0,00000000;0,00000000;0,00294;Infinity;1,5273;27,438639;-0,002772;23,582676;23,489448;-0,0006;-0,0646;0,00;0,00;0,00;0,00;0,44;;5,051;5,004;0,0327078;20,94700;0,05900;0,02000;0,0004019;;1674,18;302,00;;;
;;303;20,94600;0,06000;0,021000;125,400;100,35;1636,0500;0,000;100,072;43,200;0,005;303,550;302,350;26,20;321,683;263,170;0,000;45,500;50,600;49,500;302,050;;;;;0,00;0,00;0,00;3,00;2,93;15,439;26,267;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,0413;0,00000;0,0000;0,00000000;0,00000000;0,00028;Infinity;1,5333;27,637713;-0,002755;23,753774;23,659870;-0,0006;-0,0647;0,00;0,00;0,00;0,00;0,51;;5,051;5,005;0,0533812;20,94500;0,06000;0,00900;0,0006492;;1674,18;303,00;;;
;;304;20,94600;0,05900;0,034000;127,425;100,35;1636,0500;0,000;100,072;43,200;0,005;303,550;302,350;26,20;321,683;263,170;0,000;45,500;50,600;49,500;302,050;;;;;0,00;0,00;0,00;3,00;2,93;15,429;26,265;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,0007;0,00000;0,0000;0,00000000;0,00000000;-0,00046;Infinity;1,5393;27,859970;-0,002690;23,944797;23,850138;-0,0006;-0,0637;0,00;0,00;0,00;0,00;0,48;;5,054;5,005;0,0530222;20,94600;0,05900;0,00600;0,0006394;;1674,18;304,00;;;
;;305;20,94600;0,05900;0,004000;128,100;100,35;1636,0500;0,000;100,070;43,200;0,005;303,550;302,350;26,20;321,683;263,170;0,000;45,500;50,600;49,500;302,050;;;;;0,00;0,00;0,00;3,00;2,93;15,494;26,246;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,3282;0,00000;0,0000;0,00000000;0,00000000;-0,00021;Infinity;1,5447;27,933663;-0,002705;24,008134;23,913224;-0,0006;-0,0642;0,00;0,00;0,00;0,00;0,44;;5,056;5,010;0,0470798;20,94700;0,05900;0,00700;0,0005664;;1674,18;305,00;;;
;;306;20,94500;0,05900;0,006000;125,100;100,35;1636,0500;0,000;100,070;43,200;0,005;303,550;302,250;26,20;321,683;263,170;0,000;45,500;50,600;49,500;302,050;;;;;0,00;0,00;0,00;3,00;2,94;15,421;26,233;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,0593;0,00000;0,0000;0,00000000;0,00000000;-0,00094;Infinity;1,5497;27,604634;-0,002688;23,725343;23,623735;-0,0006;-0,0630;0,00;0,00;0,00;0,00;0,40;;5,056;5,010;0,0447040;20,94800;0,05900;0,00400;0,0005440;;1674,18;306,00;;;
;;307;20,94600;0,05900;0,010000;127,600;100,34;1636,0500;0,000;100,066;43,200;0,005;303,450;302,250;26,20;321,683;263,170;0,000;45,500;50,600;49,500;301,950;;;;;0,00;0,00;0,00;3,00;2,94;15,399;26,257;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,9442;0,00000;0,0000;-0,00083415;-0,00083415;0,00028;-4,43411;1,5537;27,883688;-0,002686;23,957286;23,862547;-0,0006;-0,0636;0,00;0,00;0,00;0,00;0,37;;5,054;5,007;0,0348509;20,94900;0,05900;0,00900;0,0004203;;1674,18;307,00;;;
;;308;20,94700;0,05900;-0,015000;131,400;100,35;1636,0500;0,000;100,068;43,200;0,005;303,450;302,250;26,20;321,683;263,170;0,000;45,500;50,600;49,500;302,050;;;;;0,00;0,00;0,00;3,00;2,94;15,467;26,249;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,5188;0,00000;0,0000;0,00583903;0,00583903;-0,00047;0,64281;1,5592;28,295839;-0,002782;24,311401;24,215261;-0,0006;-0,0669;0,00;0,00;0,00;0,00;0,45;;5,053;5,007;0,0487639;20,94700;0,05900;0,00600;0,0005790;;1674,18;308,00;;;
;;309;20,94700;0,05900;0,010000;131,100;100,35;1636,0400;0,000;100,072;43,200;0,005;303,450;302,250;26,20;321,650;263,170;0,000;45,400;50,600;49,500;302,050;;;;;0,00;0,00;0,00;3,00;2,94;15,458;26,243;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,0843;0,00000;0,0000;0,00583903;0,00583903;0,00452;0,64207;1,5623;28,263519;-0,002779;24,283632;24,187602;-0,0006;-0,0667;0,00;0,00;0,00;0,00;0,45;;5,051;4,998;0,0272533;20,94700;0,05900;0,02600;0,0003259;;1674,17;309,00;;;
;;310;20,94700;0,05900;0,000000;122,375;100,36;1636,0400;0,000;100,068;43,200;0,005;303,450;302,250;26,20;321,617;263,170;0,000;45,400;50,600;49,400;302,050;;;;;0,00;0,00;0,00;3,00;2,94;15,460;26,259;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,6839;0,00000;0,0000;-0,00083415;-0,00083415;0,00292;-4,34238;1,5659;27,306827;-0,002809;23,461656;23,368876;-0,0006;-0,0652;0,00;0,00;0,00;0,00;0,43;;5,046;4,998;0,0325506;20,94700;0,05900;0,02000;0,0004019;;1674,17;310,00;;;
;;311;20,94600;0,05900;-0,003000;131,525;100,36;1636,0400;0,000;100,072;43,200;0,005;303,450;302,150;26,20;321,583;263,170;0,000;45,400;50,500;49,400;302,050;;;;;0,00;0,00;0,00;3,00;2,94;15,465;26,243;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;2,0264;0,00000;0,0000;0,00000000;0,00000000;0,00553;Infinity;1,5680;28,309294;-0,002838;24,322961;24,218760;-0,0006;-0,0682;0,00;0,00;0,01;0,00;0,41;;5,038;4,982;0,0179054;20,94800;0,05900;0,03000;0,0002149;;1674,17;311,00;;;
;;312;20,94500;0,05900;0,019000;128,175;100,36;1636,0400;0,000;100,068;43,200;0,005;303,450;302,250;26,20;321,583;263,170;0,000;45,400;50,500;49,400;301,950;;;;;0,00;0,00;0,00;3,00;2,94;15,435;26,235;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,4904;0,00000;0,0000;0,00000000;0,00000000;0,00151;Infinity;1,5725;27,946444;-0,002867;24,011205;23,916253;-0,0006;-0,0681;0,00;0,00;0,00;0,00;0,44;;5,033;4,982;0,0396775;20,94700;0,05900;0,01400;0,0004778;;1674,17;312,00;;;
;;313;20,94600;0,06000;0,020000;125,225;100,36;1636,0400;0,000;100,070;43,200;0,005;303,450;302,150;26,20;321,583;263,177;0,000;45,400;50,500;49,400;302,050;;;;;0,00;0,00;0,00;3,00;2,95;15,406;26,254;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,0691;0,00000;0,0000;0,00000000;0,00000000;-0,00094;Infinity;1,5785;27,622972;-0,002846;23,733283;23,631608;-0,0006;-0,0668;0,00;0,00;0,00;0,00;0,47;;5,034;4,976;0,0536262;20,94600;0,06000;0,00400;0,0006520;;1674,17;313,00;;;
;;314;20,94700;0,05900;0,009000;128,175;100,36;1636,0400;0,000;100,068;43,200;0,005;303,450;302,250;26,20;321,583;263,177;0,000;45,400;50,500;49,400;301,950;;;;;0,00;0,00;0,00;3,00;2,95;15,452;26,281;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,6915;0,00000;0,0000;-0,00083415;-0,00083415;-0,00120;-4,95687;1,5842;27,946444;-0,002842;24,011205;23,916253;-0,0006;-0,0675;0,00;0,00;0,00;0,00;0,44;;5,036;4,976;0,0502897;20,94700;0,06000;0,00300;0,0006043;;1674,17;314,00;;;
;;315;20,94500;0,05900;0,006000;128,100;100,36;1636,0400;0,000;100,068;43,200;0,005;303,450;302,250;26,20;321,583;263,177;0,000;45,400;50,500;49,400;302,050;;;;;0,00;0,00;0,00;3,00;2,95;15,406;26,259;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,0084;0,00000;0,0000;0,00583903;0,00583903;-0,00367;0,63468;1,5912;27,938266;-0,002836;24,004179;23,909254;-0,0006;-0,0673;0,00;0,00;0,00;0,00;0,44;;5,040;4,986;0,0619266;20,94700;0,05900;-0,00700;0,0007435;;1674,17;315,00;;;
;;316;20,94600;0,05900;0,007000;128,575;100,36;1636,0300;0,000;100,072;43,200;0,005;303,450;302,250;26,20;321,583;263,183;0,000;45,400;50,500;49,400;302,050;;;;;0,00;0,00;0,00;3,00;2,95;15,458;26,270;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;10,1709;0,00000;0,0000;0,00583903;0,00583903;-0,00664;0,63586;1,6014;27,990016;-0,002880;24,048642;23,953541;-0,0006;-0,0685;0,00;0,00;-0,01;0,00;0,55;;5,052;4,986;0,0898704;20,94400;0,05900;-0,01900;0,0010763;;1674,16;316,00;;;
;;317;20,94700;0,05900;0,004000;129,425;100,37;1636,0300;0,000;100,068;43,200;0,005;303,450;302,150;26,20;321,550;263,183;0,000;45,400;50,500;49,300;301,950;;;;;0,00;0,00;0,00;3,00;2,95;15,431;26,265;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,3220;0,00000;0,0000;-0,00083415;-0,00083415;-0,00245;-4,98096;1,6077;28,082385;-0,002907;24,128004;24,024638;-0,0006;-0,0693;0,00;0,00;0,00;0,00;0,45;;5,062;4,996;0,0558615;20,94700;0,06000;-0,00200;0,0006676;;1674,16;317,00;;;
;;318;20,94800;0,05900;0,009000;127,600;100,37;1636,0300;0,000;100,072;43,200;0,005;303,450;302,150;26,30;321,517;263,190;0,000;45,300;50,500;49,300;302,050;;;;;0,00;0,00;0,00;3,00;2,95;15,431;26,262;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,7595;0,00000;0,0000;0,00000000;0,00000000;-0,00637;Infinity;1,6165;27,883688;-0,002917;23,957286;23,854652;-0,0006;-0,0691;0,00;0,00;-0,01;0,00;0,48;;5,070;4,996;0,0773993;20,94600;0,06000;-0,01800;0,0009303;;1674,16;318,00;;;
;;319;20,94900;0,05900;0,006000;126,750;100,36;1636,0300;0,000;100,066;43,200;0,005;303,350;302,150;26,30;321,483;263,196;0,000;45,300;50,400;49,300;301,950;;;;;0,00;0,00;0,00;3,00;2,95;15,460;26,262;0,61;0,61;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,8674;0,00000;0,0000;0,00000000;0,00000000;-0,00021;Infinity;1,6224;27,795240;-0,002844;23,873424;23,778984;-0,0006;-0,0671;0,00;0,00;0,00;0,00;0,48;;5,077;5,003;0,0518444;20,94600;0,05900;0,00700;0,0006267;;1674,16;319,00;;;
;;320;20,94700;0,05900;0,026000;126,150;100,37;1636,0300;0,000;100,068;43,200;0,005;303,450;302,150;26,30;321,483;263,196;0,000;45,300;50,400;49,300;301,950;;;;;0,00;0,00;0,00;3,00;2,96;15,420;26,259;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,7169;0,00000;0,0000;0,00000000;0,00000000;-0,00315;Infinity;1,6291;27,724806;-0,002887;23,820777;23,718728;-0,0006;-0,0680;0,00;0,00;0,00;0,00;0,44;;5,080;5,003;0,0593501;20,94700;0,05900;-0,00500;0,0007182;;1674,16;320,00;;;
;;321;20,94700;0,05900;0,020000;130,875;100,36;1636,0300;0,000;100,066;43,200;0,005;303,450;302,150;26,20;321,483;263,203;0,000;45,300;50,400;49,300;302,050;;;;;0,00;0,00;0,00;3,00;2,96;15,420;26,262;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,5973;0,00000;0,0000;0,00000000;0,00000000;0,00053;Infinity;1,6347;28,239254;-0,002862;24,262784;24,158841;-0,0006;-0,0687;0,00;0,00;0,00;0,00;0,48;;5,084;5,008;0,0494581;20,94600;0,05900;0,01000;0,0005888;;1674,16;321,00;;;
;;322;20,94700;0,05900;0,030000;129,400;100,37;1636,0300;0,000;100,068;43,200;0,005;303,350;302,150;26,30;321,483;263,203;0,000;45,300;50,400;49,300;301,950;;;;;0,00;0,00;0,00;3,00;2,96;15,450;26,273;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,6872;0,00000;0,0000;0,00000000;0,00000000;0,00028;Infinity;1,6404;28,084299;-0,002937;24,121697;24,026276;-0,0006;-0,0701;0,00;0,00;0,00;0,00;0,48;;5,085;5,008;0,0502523;20,94600;0,05900;0,00900;0,0006014;;1674,16;322,00;;;
;;323;20,94800;0,06000;0,014000;125,300;100,36;1636,0300;0,000;100,070;43,200;0,005;303,350;302,150;26,20;321,517;263,209;0,000;45,400;50,400;49,300;302,050;;;;;0,00;0,00;0,00;3,00;2,96;15,465;26,267;0,61;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,9463;0,00000;0,0000;-0,00083415;-0,00083415;-0,00070;-4,39468;1,6453;27,635796;-0,002846;23,736477;23,642579;-0,0006;-0,0668;0,00;0,00;0,00;0,00;0,40;;5,086;5,010;0,0437058;20,94800;0,05900;0,00500;0,0005313;;1674,16;323,00;;;
;;324;20,94700;0,06000;0,004000;123,350;100,37;1636,0300;0,000;100,072;43,200;0,005;303,350;302,150;26,30;321,450;263,215;0,000;45,400;50,300;49,200;301,950;;;;;0,00;0,00;0,00;3,00;2,96;15,416;26,259;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,2881;0,00000;0,0000;0,00583903;0,00583903;0,00173;0,62291;1,6496;27,419911;-0,002920;23,551052;23,457888;-0,0006;-0,0680;0,00;0,00;0,00;0,00;0,43;;5,085;5,010;0,0378893;20,94700;0,05900;0,01500;0,0004651;;1674,16;324,00;;;
;;325;20,94600;0,05900;0,003000;126,850;100,36;1636,0200;0,000;100,068;43,200;0,005;303,350;302,150;26,30;321,450;263,215;0,000;45,400;50,300;49,200;301,950;;;;;0,00;0,00;0,00;3,00;2,96;15,481;26,262;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,9901;0,00000;0,0000;0,00583903;0,00583903;0,00249;0,63168;1,6536;27,806203;-0,002877;23,882840;23,788363;-0,0006;-0,0679;0,00;0,00;0,00;0,00;0,44;;5,082;5,006;0,0352569;20,94700;0,05900;0,01800;0,0004272;;1674,15;325,00;;;
;;326;20,94700;0,05900;-0,007000;127,700;100,37;1636,0200;0,000;100,066;43,200;0,005;303,350;302,150;26,20;321,450;263,222;0,000;45,400;50,300;49,200;301,950;;;;;0,00;0,00;0,00;3,00;2,96;15,414;26,243;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,8008;0,00000;0,0000;-0,00166829;-0,00166829;-0,00120;-2,21828;1,6594;27,899210;-0,002967;23,962723;23,867931;-0,0006;-0,0703;0,00;0,00;0,00;0,00;0,44;;5,081;5,006;0,0512561;20,94700;0,05900;0,00300;0,0006170;;1674,15;326,00;;;
;;327;20,94700;0,06000;-0,019000;129,975;100,37;1636,0200;0,000;100,060;43,200;0,005;303,350;302,150;26,30;321,417;263,222;0,000;45,300;50,300;49,200;302,050;;;;;0,00;0,00;0,00;3,00;2,97;15,446;26,289;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,6097;0,00000;0,0000;0,00583903;0,00583903;-0,00046;0,56564;1,6650;28,146628;-0,002974;24,175232;24,079598;-0,0006;-0,0711;0,00;0,00;0,00;0,00;0,45;;5,083;5,005;0,0495676;20,94700;0,05800;0,00600;0,0005917;;1674,15;327,00;;;
;;328;20,94400;0,06000;-0,002000;127,500;100,37;1636,0100;0,000;100,068;43,200;0,005;303,350;302,150;26,30;321,417;263,222;0,000;45,300;50,300;49,200;301,950;;;;;0,00;0,00;0,00;3,00;2,97;15,465;26,281;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,2438;0,00000;0,0000;0,00583903;0,00583903;-0,00095;0,63330;1,6712;27,877354;-0,002947;23,943951;23,849233;-0,0006;-0,0698;0,00;0,00;0,00;0,00;0,48;;5,086;5,005;0,0551706;20,94600;0,05900;0,00400;0,0006647;;1674,14;328,00;;;
;;329;20,94700;0,05900;-0,018000;128,575;100,38;1636,0100;0,000;100,068;43,200;0,005;303,350;302,150;26,30;321,417;263,228;0,000;45,300;50,300;49,200;301,950;;;;;0,00;0,00;0,00;3,00;2,97;15,452;26,270;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,4286;0,00000;0,0000;-0,00083415;-0,00083415;0,00077;-4,45174;1,6767;27,994629;-0,002986;24,044679;23,949562;-0,0006;-0,0710;0,00;0,00;0,00;0,00;0,48;;5,088;5,008;0,0479674;20,94600;0,05900;0,01100;0,0005761;;1674,14;329,00;;;
;;330;20,94600;0,05900;0,007000;125,700;100,37;1636,0100;0,000;100,066;43,200;0,005;303,350;302,150;26,30;321,417;263,228;0,000;45,300;50,300;49,200;301,950;;;;;0,00;0,00;0,00;3,00;2,97;15,458;26,275;0,60;0,60;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,0498;0,00000;0,0000;0,00000000;0,00000000;0,00052;Infinity;1,6827;27,679873;-0,002942;23,774334;23,680287;-0,0006;-0,0692;0,00;0,00;0,00;0,00;0,51;;5,090;5,008;0,0534556;20,94500;0,05900;0,01000;0,0006492;;1674,14;330,00;;;
;;331;20,94600;0,05900;-0,005000;130,425;100,37;1636,0100;0,000;100,066;43,200;0,005;303,350;302,150;26,20;321,350;263,228;0,000;45,300;50,200;49,100;301,950;;;;;0,00;0,00;0,00;3,00;2,97;15,452;26,281;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,4359;0,00000;0,0000;0,00000000;0,00000000;0,00202;Infinity;1,6881;28,195311;-0,002947;24,217045;24,121247;-0,0006;-0,0706;0,00;0,00;0,00;0,00;0,52;;5,092;5,011;0,0480317;20,94500;0,05900;0,01600;0,0005732;;1674,14;331,00;;;
;;332;20,94700;0,05900;0,010000;127,900;100,37;1636,0100;0,000;100,066;43,200;0,005;303,350;302,150;26,30;321,350;263,235;0,000;45,300;50,200;49,100;301,950;;;;;0,00;0,00;0,00;3,00;2,97;15,467;26,273;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,5508;0,00000;0,0000;0,00000000;0,00000000;0,00077;Infinity;1,6947;27,921048;-0,002953;23,981481;23,886614;-0,0006;-0,0700;0,00;0,00;0,00;0,00;0,55;;5,095;5,011;0,0578825;20,94400;0,05900;0,01100;0,0006969;;1674,14;332,00;;;
;;333;20,94600;0,05900;0,009000;128,650;100,37;1636,0100;0,000;100,070;43,200;0,005;303,350;302,150;26,30;321,350;263,235;0,000;45,300;50,200;49,100;301,950;;;;;0,00;0,00;0,00;3,00;2,97;15,496;26,270;0,60;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,5505;0,00000;0,0000;0,00000000;0,00000000;0,00053;Infinity;1,7003;28,002793;-0,002958;24,051692;23,956547;-0,0006;-0,0704;0,00;0,00;0,00;0,00;0,48;;5,098;5,014;0,0490439;20,94600;0,05900;0,01000;0,0005888;;1674,14;333,00;;;
;;334;20,94600;0,05900;0,005000;128,300;100,37;1636,0100;0,000;100,070;43,200;0,005;303,350;302,150;26,30;321,350;263,235;0,000;45,300;50,200;49,100;301,950;;;;;0,00;0,00;0,00;3,00;2,98;15,423;26,259;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;5,3027;0,00000;0,0000;0,00000000;0,00000000;0,00102;Infinity;1,7056;27,964676;-0,002947;24,018952;23,923938;-0,0006;-0,0700;0,00;0,00;0,00;0,00;0,48;;5,099;5,014;0,0468548;20,94600;0,05900;0,01200;0,0005635;;1674,14;334,00;;;
;;335;20,94800;0,05900;0,015000;131,175;100,37;1636,0100;0,000;100,068;43,200;0,005;303,350;302,150;26,20;321,350;263,235;0,000;45,300;50,200;49,100;301,950;;;;;0,00;0,00;0,00;3,00;2,98;15,475;26,291;0,59;0,59;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,5443;0,00000;0,0000;-0,00083415;-0,00083415;-0,00022;-4,49652;1,7121;28,276261;-0,002952;24,286574;24,190501;-0,0006;-0,0709;0,00;0,00;0,00;0,00;0,52;;5,101;5,020;0,0578258;20,94500;0,05900;0,00700;0,0006871;;1674,14;335,00;;;
