General information;;time (s);O2;CO2;CO;Pdiff;Light;Mass;Methane;AmbP;AmbH;HFM;TC stack;TC smoke;TC amb.;TC cone;T PK;Soot;TC cone1;TC cone2;TC cone3;TC aux;CH4;CO;CO2;Ethene;H2O;n.u.;n.u.;UOX Bin;n.u.;UOX Hum.;UOX Temp;n.u.;TEext1;TEext2;TEext3;TEext4;TEext5;TEext6;TEext7;TEext8;TEext9;TEext10;TEext11;TEext12;TEext13;TEext14;TEext15;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;n.u.;HRR/a;EHC;SEA;MLR;MLR/a;COY;CO2Y/sh;THR/a;MFR;K;Vstack;Vsmoke;SPR;RSR;TSP;TSR;COP;CO2P;O2C;TOC;ARHE;Mass;HRR;O2/sh;CO2/sh;CO/sh;phi;FU27;FU28;FU29;FU30;FU31;
;;;%;%;%;Pa;-;g;g/s;Pa;%;kW/m²;°C;°C;°C;°C;°C;g/min;°C;°C;°C;°C;ppm;ppm;%;ppm;ppm;no;no;;no;%;°C;no;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;°C;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;kW/m²;MJ/kg;m²/kg;g/s;g/(s*m²);[kg/kg];[kg/kg];MJ/m²;g/s;1/m;l/s;l/s;m²/s;(m²/s)/m²;m²;m²;g/s;g/s;g/s;g;kW/m²;g;kW;[%];[%];%;;;;;;;
;;2429;20,94700;0,05200;0,013000;129,125;99,92;-1,7400;0,000;100,650;39,900;0,000;298,850;298,350;25,50;302,750;263,158;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,98;15,622;25,955;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583347;0,00583347;0,00417;0,10895;27,6388;28,330603;0,000932;23,972280;23,932173;0,0002;0,1868;0,18;171,12;0,00;0,00;0,65;;11,370;11,646;0,0000000;20,94800;0,05100;0,01500;-0,0000776;;9,48;2429,00;;;
;;2430;20,94800;0,05300;0,005000;124,475;99,91;-1,7400;0,000;100,654;39,900;0,000;298,850;298,350;25,50;302,750;263,158;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,98;15,595;25,984;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083335;-0,00083335;0,00483;-1,25933;27,6388;27,815809;0,000984;23,536681;23,497303;0,0002;0,1938;0,18;171,32;0,00;0,00;0,64;;11,365;11,646;0,0000000;20,94800;0,05200;0,01800;-0,0001283;;9,48;2430,00;;;
;;2431;20,94900;0,05200;0,009000;132,850;99,92;-1,7400;0,000;100,654;39,900;0,000;298,850;298,350;25,50;302,750;263,158;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,98;15,610;25,976;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00083335;-0,00083335;0,00245;-1,30100;27,6388;28,736337;0,000950;24,315597;24,274915;0,0002;0,1933;0,18;171,51;0,00;0,00;0,35;;11,360;11,637;0,0000000;20,94900;0,05200;0,00800;-0,0000620;;9,48;2431,00;;;
;;2432;20,95000;0,05200;0,005000;131,925;99,92;-1,7400;0,000;100,654;39,900;0,000;298,850;298,350;25,50;302,750;263,158;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,98;15,616;25,955;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,5076;0,00000;0,0000;0,00583347;0,00583347;-0,00135;0,11012;27,6503;28,636122;0,000934;24,230799;24,190259;0,0002;0,1893;0,18;171,70;0,00;0,00;0,35;;11,358;11,637;0,0120484;20,94900;0,05100;-0,00700;0,0001405;;9,48;2432,00;;;
;;2433;20,94900;0,05100;0,004000;128,350;99,91;-1,7500;0,000;100,654;39,900;0,000;298,850;298,350;25,50;302,750;263,158;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,98;15,589;25,998;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;14,1585;0,00000;0,0000;0,00583347;0,00583347;-0,00083;0,10862;27,6644;28,245455;0,000969;23,900232;23,860245;0,0002;0,1937;0,18;171,89;0,00;0,00;0,65;;11,359;11,633;0,0148240;20,94800;0,05100;-0,00500;0,0001756;;9,47;2433,00;;;
;;2434;20,94700;0,05200;-0,020000;131,825;99,92;-1,7500;0,000;100,654;39,900;0,000;298,750;298,350;25,50;302,750;263,158;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,98;15,557;25,960;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;26,8166;0,00000;0,0000;-0,00083335;-0,00083335;-0,00387;-0,77071;27,6913;28,630056;0,000952;24,217560;24,185135;0,0002;0,1930;0,18;172,09;0,00;0,00;0,66;;11,362;11,633;0,0280770;20,94800;0,05100;-0,01700;0,0003274;;9,47;2434,00;;;
;;2435;20,95000;0,05200;0,005000;129,950;99,92;-1,7500;0,000;100,654;39,900;0,000;298,850;298,350;25,50;302,750;263,158;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,99;15,626;25,966;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;11,4211;0,00000;0,0000;0,00000000;0,00000000;-0,00134;Infinity;27,7027;28,420963;0,000936;24,048740;24,008504;0,0002;0,1883;0,18;172,27;0,00;0,00;0,35;;11,366;11,634;0,0119579;20,94900;0,05100;-0,00700;0,0001405;;9,47;2435,00;;;
;;2436;20,94800;0,05100;-0,026000;129,550;99,92;-1,7500;0,000;100,654;39,900;0,000;298,850;298,350;25,50;302,750;263,158;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,99;15,566;25,968;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;7,5597;0,00000;0,0000;0,00000000;0,00000000;-0,00184;Infinity;27,7102;28,377187;0,000920;24,011698;23,971525;0,0002;0,1847;0,18;172,46;0,00;0,00;0,05;;11,365;11,634;0,0079150;20,95000;0,05200;-0,00900;0,0000928;;9,47;2436,00;;;
;;2437;20,94900;0,05100;-0,012000;120,725;99,92;-1,7500;0,000;100,652;39,900;0,000;298,850;298,350;25,50;302,750;263,164;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,99;15,616;25,963;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,7903;0,00000;0,0000;0,00000000;0,00000000;0,00113;Infinity;27,7150;27,393609;0,000903;23,179432;23,140651;0,0002;0,1751;0,18;172,63;0,00;0,00;0,63;;11,363;11,631;0,0050155;20,94800;0,05200;0,00300;0,0000617;;9,47;2437,00;;;
;;2438;20,94900;0,05100;-0,012000;127,775;99,92;-1,7500;0,000;100,654;39,900;0,000;298,850;298,350;25,50;302,750;263,164;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,99;15,616;25,955;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;4,9282;0,00000;0,0000;0,00083335;0,00083335;0,00116;1,27591;27,7200;28,182114;0,000904;23,846635;23,806738;0,0002;0,1802;0,18;172,81;0,00;0,00;0,64;;11,360;11,631;0,0051599;20,94800;0,05200;0,00300;0,0000617;;9,47;2438,00;;;
;;2439;20,94900;0,05100;0,003000;127,425;99,92;-1,7500;0,000;100,654;39,900;0,000;298,850;298,450;25,50;302,750;263,158;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,99;15,608;25,958;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00583347;-0,00583347;0,00240;-0,18202;27,7200;28,143490;0,000887;23,813953;23,782078;0,0002;0,1767;0,18;172,99;0,00;0,00;0,35;;11,356;11,624;0,0000000;20,94900;0,05200;0,00800;-0,0000620;;9,47;2439,00;;;
;;2440;20,95000;0,05200;0,015000;133,500;99,92;-1,7400;0,000;100,654;39,900;0,000;298,850;298,350;25,50;302,750;263,164;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,99;15,643;25,968;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;-0,00583347;-0,00583347;0,00424;-0,18631;27,7200;28,806551;0,000871;24,375010;24,334228;0,0002;0,1775;0,18;173,17;0,00;0,00;0,35;;11,352;11,624;0,0000000;20,94900;0,05200;0,01500;-0,0001507;;9,48;2440,00;;;
;;2441;20,94800;0,05200;0,018000;130,825;99,92;-1,7400;0,000;100,654;39,900;0,000;298,850;298,450;25,50;302,750;263,164;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,99;15,601;25,974;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00419;Infinity;27,7200;28,516486;0,000923;24,129568;24,097271;0,0002;0,1863;0,18;173,35;0,00;0,00;0,65;;11,347;11,614;0,0000000;20,94800;0,05200;0,01500;-0,0000903;;9,48;2441,00;;;
;;2442;20,94800;0,05100;0,008000;131,500;99,92;-1,7400;0,000;100,652;39,900;0,000;298,850;298,450;25,50;302,750;263,164;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;5,99;15,580;25,955;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,1949;0,00000;0,0000;0,00583347;0,00583347;0,00042;0,18491;27,7232;28,589958;0,000941;24,191737;24,159357;0,0002;0,1904;0,18;173,55;0,00;0,00;0,35;;11,343;11,614;0,0033451;20,94900;0,05200;0,00000;0,0000392;;9,48;2442,00;;;
;;2443;20,94900;0,05100;-0,007000;129,175;99,91;-1,7500;0,000;100,652;39,900;0,000;298,850;298,450;25,50;302,717;263,164;0,000;29,300;30,200;29,200;301,250;;;;;0,00;0,00;0,00;3,00;6,00;15,593;25,968;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,4573;0,00000;0,0000;0,00583347;0,00583347;-0,00308;0,10897;27,7466;28,336087;0,001011;23,976921;23,944828;0,0002;0,2028;0,18;173,75;0,00;0,00;0,65;;11,344;11,614;0,0245598;20,94800;0,05100;-0,01400;0,0002894;;9,47;2443,00;;;
;;2444;20,94900;0,05100;-0,005000;135,400;99,91;-1,7500;0,000;100,654;39,900;0,000;298,850;298,450;25,50;302,750;263,164;0,000;29,300;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;6,00;15,587;25,955;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;23,7491;0,00000;0,0000;0,00000000;0,00000000;-0,00213;Infinity;27,7704;29,010818;0,000960;24,547853;24,514996;0,0002;0,1971;0,18;173,95;0,00;0,00;0,97;;11,349;11,614;0,0248654;20,94700;0,05200;-0,01000;0,0002866;;9,47;2444,00;;;
;;2445;20,94800;0,05100;-0,017000;127,450;99,91;-1,7500;0,000;100,654;39,900;0,000;298,850;298,450;25,50;302,717;263,164;0,000;29,200;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;6,00;15,580;25,947;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;15,1370;0,00000;0,0000;-0,00583347;-0,00583347;-0,00132;-0,18204;27,7855;28,146251;0,000995;23,816288;23,784411;0,0002;0,1983;0,18;174,14;0,00;0,00;0,64;;11,352;11,620;0,0158485;20,94800;0,05200;-0,00700;0,0001882;;9,47;2445,00;;;
;;2446;20,94800;0,05200;-0,007000;125,875;99,92;-1,7400;0,000;100,660;39,900;0,000;298,850;298,450;25,50;302,717;263,164;0,000;29,200;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;6,00;15,616;25,955;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;9,9677;0,00000;0,0000;-0,00583347;-0,00583347;-0,00008;-0,18091;27,7955;27,971798;0,000944;23,668673;23,636993;0,0002;0,1870;0,18;174,33;0,00;0,00;0,64;;11,353;11,620;0,0104362;20,94800;0,05200;-0,00200;0,0001249;;9,48;2446,00;;;
;;2447;20,94900;0,05200;-0,009000;127,125;99,91;-1,7400;0,000;100,660;39,900;0,000;298,850;298,450;25,50;302,717;263,164;0,000;29,200;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;6,00;15,578;25,960;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,1578;0,00000;0,0000;0,00083335;0,00083335;-0,00182;1,27266;27,8126;28,110342;0,000980;23,785904;23,754067;0,0002;0,1950;0,18;174,53;0,00;0,00;0,64;;11,354;11,624;0,0179642;20,94800;0,05200;-0,00900;0,0002135;;9,48;2447,00;;;
;;2448;20,95000;0,05200;0,003000;126,200;99,92;-1,7400;0,000;100,652;39,900;0,000;298,850;298,450;25,50;302,717;263,164;0,000;29,200;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;6,00;15,614;25,966;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,6989;0,00000;0,0000;0,00000000;0,00000000;0,00140;Infinity;27,8213;28,007885;0,000946;23,699209;23,667488;0,0002;0,1875;0,18;174,71;0,00;0,00;0,94;;11,354;11,624;0,0091078;20,94700;0,05200;0,00400;0,0001094;;9,48;2448,00;;;
;;2449;20,94800;0,05200;0,003000;132,450;99,91;-1,7400;0,000;100,652;39,900;0,000;298,850;298,450;25,50;302,683;263,164;0,000;29,200;30,200;29,200;301,250;;;;;0,00;0,00;0,00;3,00;6,00;15,631;25,955;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00624;Infinity;27,8213;28,693044;0,000981;24,278964;24,246468;0,0002;0,1994;0,18;174,91;0,01;0,00;0,66;;11,351;11,622;0,0000000;20,94800;0,05100;0,02300;-0,0001789;;9,48;2449,00;;;
;;2450;20,94800;0,05200;0,008000;128,000;99,91;-1,7400;0,000;100,652;39,900;0,000;298,850;298,450;25,50;302,717;263,164;0,000;29,200;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;6,00;15,584;25,947;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00514;Infinity;27,8213;28,206917;0,000982;23,867622;23,835676;0,0002;0,1961;0,18;175,11;0,01;0,00;0,65;;11,347;11,622;0,0000000;20,94800;0,05100;0,01900;-0,0001283;;9,48;2450,00;;;
;;2451;20,94900;0,05200;0,015000;127,625;99,91;-1,7400;0,000;100,652;39,900;0,000;298,850;298,350;25,50;302,717;263,164;0,000;29,200;30,300;29,200;301,250;;;;;0,00;0,00;0,00;3,00;6,01;15,585;25,960;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00000000;0,00000000;0,00464;Infinity;27,8213;28,165569;0,001018;23,832635;23,792761;0,0002;0,2028;0,18;175,31;0,00;0,00;0,64;;11,342;11,612;0,0000000;20,94800;0,05200;0,01700;-0,0001156;;9,48;2451,00;;;
;;2452;20,94900;0,05200;0,015000;133,975;99,91;-1,7400;0,000;100,652;39,900;0,000;298,850;298,450;25,50;302,683;263,164;0,000;29,200;30,200;29,200;301,250;;;;;0,00;0,00;0,00;3,00;6,01;15,614;25,955;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,8680;0,00000;0,0000;0,00000000;0,00000000;0,00195;Infinity;27,8282;28,857753;0,000984;24,418335;24,385652;0,0002;0,2010;0,18;175,51;0,00;0,00;0,97;;11,339;11,612;0,0071908;20,94700;0,05200;0,00600;0,0000841;;9,48;2452,00;;;
;;2453;20,94800;0,05100;0,000000;127,425;99,91;-1,7400;0,000;100,652;39,900;0,000;298,850;298,450;25,50;302,650;263,164;0,000;29,200;30,200;29,100;301,250;;;;;0,00;0,00;0,00;3,00;6,01;15,593;25,960;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;6,9645;0,00000;0,0000;0,00000000;0,00000000;0,00066;Infinity;27,8352;28,143490;0,000985;23,813953;23,782078;0,0002;0,1962;0,18;175,71;0,00;0,00;0,64;;11,337;11,606;0,0072918;20,94800;0,05200;0,00100;0,0000870;;9,48;2453,00;;;
;;2454;20,94900;0,05200;-0,014000;127,225;99,91;-1,7400;0,000;100,652;39,900;0,000;298,850;298,350;25,50;302,650;263,164;0,000;29,200;30,200;29,100;301,250;;;;;0,00;0,00;0,00;3,00;6,01;15,578;25,966;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;19,2053;0,00000;0,0000;0,00000000;0,00000000;-0,00232;Infinity;27,8544;28,121395;0,001020;23,795257;23,755446;0,0002;0,2030;0,18;175,91;0,00;0,00;0,64;;11,338;11,606;0,0201079;20,94800;0,05200;-0,01100;0,0002388;;9,48;2454,00;;;
;;2455;20,94800;0,05200;-0,010000;131,925;99,92;-1,7400;0,000;100,652;39,900;0,000;298,850;298,350;25,50;302,650;263,164;0,000;29,200;30,200;29,100;301,250;;;;;0,00;0,00;0,00;3,00;6,01;15,605;25,939;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;18,7883;0,00000;0,0000;0,00000000;0,00000000;-0,00337;Infinity;27,8731;28,636122;0,000935;24,230799;24,190259;0,0002;0,1894;0,18;176,10;0,00;0,00;0,35;;11,341;11,607;0,0196713;20,94900;0,05200;-0,01500;0,0002291;;9,48;2455,00;;;
;;2456;20,94700;0,05200;-0,007000;126,900;99,91;-1,7400;0,000;100,660;39,900;0,000;298,850;298,450;25,50;302,650;263,164;0,000;29,200;30,200;29,100;301,250;;;;;0,00;0,00;0,00;3,00;6,01;15,637;25,958;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;26,3133;0,00000;0,0000;0,00000000;0,00000000;-0,00405;Infinity;27,8995;28,085454;0,001022;23,764845;23,733036;0,0002;0,2031;0,18;176,30;0,00;0,00;0,64;;11,346;11,607;0,0275500;20,94800;0,05200;-0,01800;0,0003274;;9,48;2456,00;;;
;;2457;20,94800;0,05200;-0,002000;129,425;99,92;-1,7400;0,000;100,652;39,900;0,000;298,850;298,450;25,50;302,650;263,164;0,000;29,200;30,200;29,100;301,250;;;;;0,00;0,00;0,00;3,00;6,01;15,601;25,947;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;21,6896;0,00000;0,0000;0,00000000;0,00000000;-0,00384;Infinity;27,9211;28,363494;0,000954;24,000112;23,967989;0,0002;0,1915;0,18;176,50;0,00;0,00;0,35;;11,351;11,614;0,0227091;20,94900;0,05100;-0,01700;0,0002670;;9,48;2457,00;;;
;;2458;20,94800;0,05200;-0,009000;131,875;99,92;-1,7400;0,000;100,660;39,900;0,000;298,850;298,450;25,40;302,650;263,164;0,000;29,200;30,200;29,100;301,250;;;;;0,00;0,00;0,00;3,00;6,01;15,650;25,960;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,1139;0,00000;0,0000;0,00000000;0,00000000;0,00118;Infinity;27,9223;28,630694;0,000954;24,226206;24,193780;0,0002;0,1934;0,18;176,69;0,00;0,00;0,35;;11,351;11,614;0,0011663;20,94900;0,05100;0,00300;0,0000139;;9,48;2458,00;;;
;;2459;20,94800;0,05100;0,004000;131,750;99,92;-1,7400;0,000;100,652;39,900;0,000;298,850;298,450;25,50;302,650;263,164;0,000;29,200;30,200;29,100;301,250;;;;;0,00;0,00;0,00;3,00;6,02;15,633;25,968;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;3,9655;0,00000;0,0000;0,00000000;0,00000000;0,00143;Infinity;27,9262;28,617122;0,000938;24,214722;24,182311;0,0002;0,1901;0,19;176,88;0,00;0,00;0,65;;11,347;11,615;0,0041519;20,94800;0,05200;0,00400;0,0000490;;9,48;2459,00;;;
;;2460;20,94700;0,05100;0,023000;128,625;99,91;-1,7400;0,000;100,652;39,900;0,000;298,850;298,350;25,40;302,650;263,164;0,000;29,200;30,200;29,100;301,250;;;;;0,00;0,00;0,00;3,00;6,02;15,585;25,963;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,5640;0,00000;0,0000;0,00000000;0,00000000;0,00366;Infinity;27,9268;28,275698;0,001025;23,925822;23,885792;0,0002;0,2051;0,19;177,08;0,00;0,00;0,95;;11,343;11,615;0,0005905;20,94700;0,05100;0,01300;0,0000081;;9,48;2460,00;;;
;;2461;20,94800;0,05200;0,019000;130,475;99,91;-1,7400;0,000;100,660;39,900;0,000;298,850;298,350;25,40;302,650;263,164;0,000;29,200;30,200;29,100;301,250;;;;;0,00;0,00;0,00;3,00;6,02;15,616;25,963;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;1,8788;0,00000;0,0000;-0,00083335;-0,00083335;0,00193;-1,28932;27,9287;28,478315;0,000974;24,097269;24,056952;0,0002;0,1963;0,19;177,28;0,00;0,00;0,65;;11,339;11,608;0,0019671;20,94800;0,05200;0,00600;0,0000237;;9,48;2461,00;;;
;;2462;20,94800;0,05200;0,017000;130,450;99,91;-1,7400;0,000;100,660;39,900;0,000;298,850;298,450;25,40;302,650;263,164;0,000;29,200;30,200;29,100;301,250;;;;;0,00;0,00;0,00;3,00;6,02;15,629;25,971;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;0,0000;0,00000;0,0000;0,00583347;0,00583347;0,00243;0,10951;27,9287;28,475587;0,000993;24,094960;24,062710;0,0002;0,2001;0,19;177,48;0,00;0,00;0,35;;11,335;11,608;0,0000000;20,94900;0,05100;0,00800;-0,0000494;;9,48;2462,00;;;
;;2463;20,94800;0,05200;0,006000;131,875;99,91;-1,7500;0,000;100,660;39,900;0,000;298,850;298,450;25,40;302,650;263,164;0,000;29,200;30,200;29,100;301,250;;;;;0,00;0,00;0,00;3,00;6,02;15,618;25,974;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;8,1173;0,00000;0,0000;0,00583347;0,00583347;0,00067;0,11010;27,9368;28,630694;0,000959;24,226206;24,193780;0,0002;0,1944;0,19;177,68;0,00;0,00;0,66;;11,332;11,602;0,0084988;20,94800;0,05100;0,00100;0,0000996;;9,47;2463,00;;;
;;2464;20,94700;0,05200;0,001000;129,050;99,91;-1,7500;0,000;100,652;39,900;0,000;298,850;298,350;25,40;302,650;263,164;0,000;29,200;30,200;29,100;301,250;;;;;0,00;0,00;0,00;3,00;6,02;15,616;25,955;0,58;0,58;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;999998,00;;;;;;;;;;;;;;;;;17,2803;0,00000;0,0000;-0,00083335;-0,00083335;-0,00158;-0,76243;27,9541;28,322373;0,000994;23,965317;23,925221;0,0002;0,1993;0,19;177,87;0,00;0,00;0,65;;11,333;11,602;0,0180925;20,94800;0,05100;-0,00800;0,0002135;;9,47;2464,00;;;
