s,C,C,C,C,C,C,C,kW,mol/mol,Pa,m,C,C,m,C,C,m,C,C
Time,T1,T2,T3,T5,T9,T10,T11,HRR,O2_room,p_box,zint_fire,Tupp_fire,Tlow_fire,zint_mid,Tupp_mid,Tlow_mid,zint_door,Tupp_door,Tlow_door
 7.00021E+001, 2.52275E+001, 2.60437E+001, 5.11698E+001, 2.70292E+001, 2.50191E+001, 2.51142E+001, 2.58368E+001, 1.79953E-002, 2.05893E-001, 1.63860E+002, 2.11609E-001, 3.90670E+001, 2.56188E+001, 1.44051E-001, 2.73185E+001, 2.50297E+001, 1.35432E-001, 2.60128E+001, 2.50089E+001
 7.10038E+001, 2.52323E+001, 2.60498E+001, 5.04189E+001, 2.69623E+001, 2.50188E+001, 2.50951E+001, 2.57454E+001, 1.79953E-002, 2.05864E-001, 1.64559E+002, 2.11758E-001, 3.86161E+001, 2.56214E+001, 1.43280E-001, 2.72750E+001, 2.50301E+001, 9.18057E-002, 2.60615E+001, 2.50091E+001
 7.20001E+001, 2.52364E+001, 2.60574E+001, 4.97692E+001, 2.68207E+001, 2.50186E+001, 2.50966E+001, 2.55029E+001, 1.79953E-002, 2.05830E-001, 1.65301E+002, 2.11906E-001, 3.82443E+001, 2.56239E+001, 1.42738E-001, 2.72390E+001, 2.50305E+001, 9.89470E-002, 2.61059E+001, 2.50092E+001
 7.30018E+001, 2.52400E+001, 2.60669E+001, 4.90502E+001, 2.67054E+001, 2.50186E+001, 2.51584E+001, 2.53927E+001, 1.79953E-002, 2.05775E-001, 1.66025E+002, 2.11901E-001, 3.77745E+001, 2.56266E+001, 1.41988E-001, 2.72262E+001, 2.50309E+001, 1.01628E-001, 2.61180E+001, 2.50094E+001
 7.40035E+001, 2.52430E+001, 2.60738E+001, 4.84403E+001, 2.66235E+001, 2.50186E+001, 2.54716E+001, 2.53538E+001, 1.79953E-002, 2.05703E-001, 1.66720E+002, 2.11813E-001, 3.73855E+001, 2.56296E+001, 1.40688E-001, 2.72235E+001, 2.50312E+001, 1.00090E-001, 2.61033E+001, 2.50094E+001
 7.50052E+001, 2.52456E+001, 2.60757E+001, 4.82277E+001, 2.65261E+001, 2.50188E+001, 2.58858E+001, 2.53074E+001, 1.79953E-002, 2.05634E-001, 1.67416E+002, 2.11906E-001, 3.73446E+001, 2.56330E+001, 1.38215E-001, 2.71606E+001, 2.50316E+001, 9.56355E-002, 2.61152E+001, 2.50095E+001
 7.60015E+001, 2.52477E+001, 2.60758E+001, 4.80436E+001, 2.63828E+001, 2.50190E+001, 2.60306E+001, 2.53974E+001, 1.79953E-002, 2.05584E-001, 1.68129E+002, 2.12072E-001, 3.75262E+001, 2.56370E+001, 1.35786E-001, 2.70657E+001, 2.50320E+001, 9.06703E-002, 2.61001E+001, 2.50094E+001
 7.70032E+001, 2.52498E+001, 2.60839E+001, 4.80752E+001, 2.62799E+001, 2.50193E+001, 2.59794E+001, 2.56530E+001, 1.79953E-002, 2.05552E-001, 1.68854E+002, 2.12083E-001, 3.76612E+001, 2.56415E+001, 1.35054E-001, 2.70254E+001, 2.50324E+001, 1.12437E-001, 2.60367E+001, 2.50093E+001
 7.80049E+001, 2.52521E+001, 2.61068E+001, 4.77497E+001, 2.63367E+001, 2.50203E+001, 2.59334E+001, 2.55105E+001, 1.79953E-002, 2.05528E-001, 1.69586E+002, 2.11753E-001, 3.74155E+001, 2.56459E+001, 1.36264E-001, 2.70888E+001, 2.50327E+001, 2.30000E-001, 2.59509E+001, 2.50092E+001
 7.90012E+001, 2.52545E+001, 2.61325E+001, 4.73981E+001, 2.64385E+001, 2.50220E+001, 2.58221E+001, 2.54110E+001, 1.79953E-002, 2.05507E-001, 1.70311E+002, 2.11179E-001, 3.70348E+001, 2.56501E+001, 1.36749E-001, 2.71232E+001, 2.50330E+001, 2.30000E-001, 2.59127E+001, 2.50093E+001
 8.00029E+001, 2.52571E+001, 2.61392E+001, 4.75704E+001, 2.64226E+001, 2.50222E+001, 2.56321E+001, 2.53974E+001, 1.79952E-002, 2.05490E-001, 1.71053E+002, 2.10923E-001, 3.70839E+001, 2.56543E+001, 1.36497E-001, 2.70779E+001, 2.50334E+001, 2.26415E-001, 2.59818E+001, 2.50095E+001
 8.10046E+001, 2.52596E+001, 2.61240E+001, 4.74658E+001, 2.63383E+001, 2.50213E+001, 2.54592E+001, 2.54147E+001, 1.79953E-002, 2.05471E-001, 1.71819E+002, 2.10954E-001, 3.67552E+001, 2.56586E+001, 1.36470E-001, 2.70418E+001, 2.50337E+001, 2.17108E-001, 2.59972E+001, 2.50098E+001
 8.20009E+001, 2.52618E+001, 2.61060E+001, 4.74464E+001, 2.62922E+001, 2.50204E+001, 2.55423E+001, 2.54527E+001, 1.79953E-002, 2.05450E-001, 1.72565E+002, 2.11671E-001, 3.70578E+001, 2.56625E+001, 1.36795E-001, 2.70469E+001, 2.50340E+001, 2.30000E-001, 2.59597E+001, 2.50099E+001
 8.30026E+001, 2.52635E+001, 2.60975E+001, 4.72578E+001, 2.63366E+001, 2.50198E+001, 2.57947E+001, 2.54832E+001, 1.79953E-002, 2.05431E-001, 1.73268E+002, 2.11904E-001, 3.70430E+001, 2.56659E+001, 1.37932E-001, 2.71428E+001, 2.50343E+001, 2.30000E-001, 2.59279E+001, 2.50099E+001
 8.40043E+001, 2.52648E+001, 2.60983E+001, 4.72860E+001, 2.62386E+001, 2.50193E+001, 2.58458E+001, 2.55107E+001, 1.79953E-002, 2.05420E-001, 1.73907E+002, 2.11816E-001, 3.70647E+001, 2.56687E+001, 1.36020E-001, 2.70417E+001, 2.50346E+001, 2.30000E-001, 2.59184E+001, 2.50098E+001
 8.50006E+001, 2.52659E+001, 2.61018E+001, 4.72217E+001, 2.62605E+001, 2.50188E+001, 2.58798E+001, 2.55356E+001, 1.79953E-002, 2.05415E-001, 1.74479E+002, 2.11561E-001, 3.69433E+001, 2.56711E+001, 1.38667E-001, 2.71482E+001, 2.50348E+001, 2.30000E-001, 2.58535E+001, 2.50098E+001
 8.60023E+001, 2.52671E+001, 2.61066E+001, 4.70769E+001, 2.61690E+001, 2.50182E+001, 2.59298E+001, 2.55497E+001, 1.79953E-002, 2.05408E-001, 1.75012E+002, 2.11464E-001, 3.68146E+001, 2.56735E+001, 1.37340E-001, 2.70687E+001, 2.50351E+001, 2.30000E-001, 2.58572E+001, 2.50097E+001
 8.70040E+001, 2.52685E+001, 2.61136E+001, 4.67059E+001, 2.61875E+001, 2.50177E+001, 2.60238E+001, 2.55806E+001, 1.79951E-002, 2.05389E-001, 1.75534E+002, 2.11297E-001, 3.65957E+001, 2.56759E+001, 1.39027E-001, 2.71556E+001, 2.50355E+001, 1.06973E-001, 2.60984E+001, 2.50097E+001
 8.80003E+001, 2.52701E+001, 2.61214E+001, 4.61861E+001, 2.61762E+001, 2.50174E+001, 2.60193E+001, 2.56753E+001, 1.79953E-002, 2.05362E-001, 1.76065E+002, 2.11151E-001, 3.64091E+001, 2.56783E+001, 1.38954E-001, 2.71878E+001, 2.50358E+001, 8.08830E-002, 2.62542E+001, 2.50097E+001
 8.90020E+001, 2.52718E+001, 2.61256E+001, 4.63524E+001, 2.62268E+001, 2.50171E+001, 2.60629E+001, 2.56654E+001, 1.79954E-002, 2.05335E-001, 1.76620E+002, 2.11155E-001, 3.65366E+001, 2.56808E+001, 1.39062E-001, 2.72192E+001, 2.50362E+001, 7.35988E-002, 2.62613E+001, 2.50097E+001
 9.00037E+001, 2.52734E+001, 2.61249E+001, 4.63031E+001, 2.62563E+001, 2.50165E+001, 2.59834E+001, 2.56471E+001, 1.79951E-002, 2.05310E-001, 1.77218E+002, 2.11211E-001, 3.66250E+001, 2.56833E+001, 1.38625E-001, 2.72069E+001, 2.50366E+001, 1.02325E-001, 2.60805E+001, 2.50097E+001
 9.10000E+001, 2.52747E+001, 2.61243E+001, 4.56804E+001, 2.62593E+001, 2.50159E+001, 2.53987E+001, 2.56627E+001, 1.79952E-002, 2.05280E-001, 1.77875E+002, 2.11041E-001, 3.63886E+001, 2.56858E+001, 1.38579E-001, 2.72428E+001, 2.50369E+001, 2.30000E-001, 2.59566E+001, 2.50098E+001
 9.20017E+001, 2.52760E+001, 2.61267E+001, 4.62303E+001, 2.63458E+001, 2.50155E+001, 2.51169E+001, 2.58791E+001, 1.79954E-002, 2.05242E-001, 1.78560E+002, 2.11156E-001, 3.65767E+001, 2.56881E+001, 1.38330E-001, 2.72955E+001, 2.50373E+001, 9.92930E-002, 2.61236E+001, 2.50099E+001
 9.30034E+001, 2.52772E+001, 2.61289E+001, 4.57414E+001, 2.64940E+001, 2.50152E+001, 2.50725E+001, 2.58256E+001, 1.79951E-002, 2.05207E-001, 1.79230E+002, 2.10982E-001, 3.63035E+001, 2.56906E+001, 1.37357E-001, 2.73061E+001, 2.50377E+001, 9.25806E-002, 2.62706E+001, 2.50100E+001
 9.40051E+001, 2.52786E+001, 2.61272E+001, 4.54965E+001, 2.64216E+001, 2.50150E+001, 2.50687E+001, 2.56606E+001, 1.79951E-002, 2.05184E-001, 1.79874E+002, 2.10784E-001, 3.62021E+001, 2.56932E+001, 1.36796E-001, 2.72980E+001, 2.50381E+001, 9.40109E-002, 2.61882E+001, 2.50102E+001
 9.50014E+001, 2.52804E+001, 2.61280E+001, 4.50192E+001, 2.64798E+001, 2.50150E+001, 2.50796E+001, 2.56225E+001, 1.79953E-002, 2.05164E-001, 1.80510E+002, 2.10561E-001, 3.61537E+001, 2.56958E+001, 1.36578E-001, 2.72977E+001, 2.50385E+001, 9.35272E-002, 2.61107E+001, 2.50104E+001
 9.60031E+001, 2.52823E+001, 2.61330E+001, 4.55485E+001, 2.64232E+001, 2.50150E+001, 2.50950E+001, 2.56372E+001, 1.79953E-002, 2.05138E-001, 1.81110E+002, 2.10744E-001, 3.61874E+001, 2.56987E+001, 1.34628E-001, 2.72373E+001, 2.50389E+001, 9.08344E-002, 2.62020E+001, 2.50104E+001
 9.70048E+001, 2.52845E+001, 2.61382E+001, 4.47552E+001, 2.63565E+001, 2.50150E+001, 2.51129E+001, 2.57102E+001, 1.79951E-002, 2.05109E-001, 1.81725E+002, 2.10714E-001, 3.61590E+001, 2.57020E+001, 1.35198E-001, 2.72896E+001, 2.50394E+001, 8.59333E-002, 2.62539E+001, 2.50104E+001
 9.80011E+001, 2.52865E+001, 2.61364E+001, 4.49836E+001, 2.65219E+001, 2.50150E+001, 2.51407E+001, 2.58008E+001, 1.79953E-002, 2.05082E-001, 1.82298E+002, 2.10709E-001, 3.63579E+001, 2.57053E+001, 1.33592E-001, 2.72890E+001, 2.50398E+001, 8.23963E-002, 2.61994E+001, 2.50103E+001
 9.90028E+001, 2.52884E+001, 2.61394E+001, 4.50216E+001, 2.65103E+001, 2.50149E+001, 2.51692E+001, 2.58849E+001, 1.79954E-002, 2.05063E-001, 1.82880E+002, 2.10754E-001, 3.59978E+001, 2.57090E+001, 1.34233E-001, 2.73377E+001, 2.50402E+001, 8.53573E-002, 2.61678E+001, 2.50102E+001
 1.00004E+002, 2.52901E+001, 2.61512E+001, 4.49188E+001, 2.69216E+001, 2.50149E+001, 2.51515E+001, 2.59507E+001, 1.79951E-002, 2.05056E-001, 1.83472E+002, 2.10794E-001, 3.60104E+001, 2.57126E+001, 1.33969E-001, 2.73633E+001, 2.50406E+001, 1.16368E-001, 2.60692E+001, 2.50102E+001
 1.01001E+002, 2.52919E+001, 2.61652E+001, 4.51249E+001, 2.66976E+001, 2.50148E+001, 2.51118E+001, 2.58663E+001, 1.79953E-002, 2.05059E-001, 1.84021E+002, 2.10177E-001, 3.61397E+001, 2.57161E+001, 1.33666E-001, 2.73231E+001, 2.50409E+001, 1.31536E-001, 2.60618E+001, 2.50102E+001
 1.02002E+002, 2.52939E+001, 2.61742E+001, 4.51340E+001, 2.67221E+001, 2.50148E+001, 2.51058E+001, 2.57310E+001, 1.79956E-002, 2.05065E-001, 1.84648E+002, 2.10276E-001, 3.60081E+001, 2.57196E+001, 1.33627E-001, 2.72820E+001, 2.50412E+001, 8.54805E-002, 2.62715E+001, 2.50103E+001
 1.03004E+002, 2.52960E+001, 2.61752E+001, 4.53626E+001, 2.68261E+001, 2.50147E+001, 2.51887E+001, 2.56430E+001, 1.79949E-002, 2.05063E-001, 1.85165E+002, 2.10589E-001, 3.62399E+001, 2.57231E+001, 1.35672E-001, 2.74078E+001, 2.50415E+001, 8.45280E-002, 2.62681E+001, 2.50103E+001
 1.04000E+002, 2.52980E+001, 2.61788E+001, 4.51527E+001, 2.66128E+001, 2.50148E+001, 2.52952E+001, 2.56983E+001, 1.79953E-002, 2.05037E-001, 1.85676E+002, 2.10158E-001, 3.57662E+001, 2.57263E+001, 1.33145E-001, 2.72659E+001, 2.50418E+001, 8.39697E-002, 2.62077E+001, 2.50104E+001
 1.05004E+002, 2.52999E+001, 2.61841E+001, 4.58058E+001, 2.64797E+001, 2.50148E+001, 2.52564E+001, 2.57712E+001, 1.80016E-002, 2.04995E-001, 1.86203E+002, 2.10705E-001, 3.62480E+001, 2.57292E+001, 1.36587E-001, 2.74123E+001, 2.50421E+001, 8.80680E-002, 2.61216E+001, 2.50105E+001
 1.06003E+002, 2.53012E+001, 2.61891E+001, 4.50536E+001, 2.69421E+001, 2.50146E+001, 2.51399E+001, 2.57045E+001, 1.79945E-002, 2.04960E-001, 1.86625E+002, 2.10372E-001, 3.58675E+001, 2.57320E+001, 1.34834E-001, 2.73783E+001, 2.50423E+001, 1.00040E-001, 2.61104E+001, 2.50105E+001
 1.07002E+002, 2.53025E+001, 2.61943E+001, 4.53085E+001, 2.65947E+001, 2.50145E+001, 2.50909E+001, 2.56630E+001, 1.79952E-002, 2.04933E-001, 1.87100E+002, 2.10331E-001, 3.58444E+001, 2.57346E+001, 1.33593E-001, 2.72506E+001, 2.50426E+001, 1.02064E-001, 2.61673E+001, 2.50105E+001
 1.08002E+002, 2.53038E+001, 2.62045E+001, 4.57659E+001, 2.67151E+001, 2.50146E+001, 2.51098E+001, 2.55953E+001, 1.79960E-002, 2.04903E-001, 1.87593E+002, 2.10666E-001, 3.63989E+001, 2.57370E+001, 1.36550E-001, 2.74281E+001, 2.50429E+001, 9.61095E-002, 2.61623E+001, 2.50107E+001
 1.09001E+002, 2.53054E+001, 2.62130E+001, 4.56371E+001, 2.66480E+001, 2.50147E+001, 2.54088E+001, 2.55071E+001, 1.79945E-002, 2.04866E-001, 1.88050E+002, 2.10675E-001, 3.61564E+001, 2.57396E+001, 1.34816E-001, 2.73460E+001, 2.50432E+001, 9.23522E-002, 2.62144E+001, 2.50108E+001
 1.10000E+002, 2.53077E+001, 2.62154E+001, 4.59728E+001, 2.68328E+001, 2.50148E+001, 2.60001E+001, 2.56289E+001, 1.79952E-002, 2.04822E-001, 1.88483E+002, 2.10397E-001, 3.60111E+001, 2.57419E+001, 1.36264E-001, 2.74239E+001, 2.50435E+001, 9.32853E-002, 2.62999E+001, 2.50109E+001
 1.11005E+002, 2.53105E+001, 2.62193E+001, 4.53336E+001, 2.69248E+001, 2.50148E+001, 2.58230E+001, 2.56467E+001, 1.79955E-002, 2.04774E-001, 1.88950E+002, 2.10462E-001, 3.59960E+001, 2.57439E+001, 1.35345E-001, 2.73981E+001, 2.50439E+001, 9.31951E-002, 2.62624E+001, 2.50109E+001
 1.12004E+002, 2.53135E+001, 2.62263E+001, 4.49605E+001, 2.67158E+001, 2.50148E+001, 2.54811E+001, 2.57561E+001, 1.79954E-002, 2.04732E-001, 1.89463E+002, 2.10093E-001, 3.56168E+001, 2.57461E+001, 1.34606E-001, 2.73773E+001, 2.50443E+001, 9.10712E-002, 2.61943E+001, 2.50108E+001
 1.13003E+002, 2.53164E+001, 2.62247E+001, 4.47694E+001, 2.65909E+001, 2.50147E+001, 2.52838E+001, 2.56205E+001, 1.79946E-002, 2.04701E-001, 1.90015E+002, 2.09619E-001, 3.54011E+001, 2.57482E+001, 1.33126E-001, 2.73234E+001, 2.50447E+001, 8.86330E-002, 2.62177E+001, 2.50108E+001
 1.14003E+002, 2.53193E+001, 2.62158E+001, 4.49422E+001, 2.65313E+001, 2.50147E+001, 2.51909E+001, 2.55350E+001, 1.79954E-002, 2.04680E-001, 1.90659E+002, 2.10262E-001, 3.61405E+001, 2.57503E+001, 1.33816E-001, 2.73918E+001, 2.50452E+001, 8.88198E-002, 2.62159E+001, 2.50110E+001
 1.15002E+002, 2.53223E+001, 2.62135E+001, 4.44512E+001, 2.66071E+001, 2.50147E+001, 2.51449E+001, 2.55268E+001, 1.79972E-002, 2.04664E-001, 1.91380E+002, 2.10128E-001, 3.59490E+001, 2.57525E+001, 1.32627E-001, 2.73472E+001, 2.50457E+001, 9.10738E-002, 2.61769E+001, 2.50112E+001
 1.16001E+002, 2.53258E+001, 2.62224E+001, 4.43029E+001, 2.66507E+001, 2.50149E+001, 2.51570E+001, 2.55299E+001, 1.79934E-002, 2.04646E-001, 1.92141E+002, 2.10200E-001, 3.61781E+001, 2.57549E+001, 1.32695E-001, 2.73630E+001, 2.50462E+001, 9.36836E-002, 2.63306E+001, 2.50114E+001
 1.17001E+002, 2.53297E+001, 2.62435E+001, 4.46600E+001, 2.66872E+001, 2.50151E+001, 2.51868E+001, 2.57105E+001, 1.79952E-002, 2.04632E-001, 1.92898E+002, 2.09243E-001, 3.60285E+001, 2.57572E+001, 1.32817E-001, 2.73938E+001, 2.50467E+001, 9.43917E-002, 2.64823E+001, 2.50115E+001
 1.18005E+002, 2.53333E+001, 2.62697E+001, 4.49917E+001, 2.66774E+001, 2.50152E+001, 2.51634E+001, 2.59635E+001, 1.79952E-002, 2.04627E-001, 1.93655E+002, 2.08666E-001, 3.63044E+001, 2.57596E+001, 1.33332E-001, 2.73998E+001, 2.50471E+001, 9.67577E-002, 2.64194E+001, 2.50117E+001
 1.19004E+002, 2.53362E+001, 2.62942E+001, 4.47904E+001, 2.69327E+001, 2.50152E+001, 2.51204E+001, 2.60999E+001, 1.79970E-002, 2.04627E-001, 1.94413E+002, 2.07761E-001, 3.61607E+001, 2.57622E+001, 1.33746E-001, 2.74223E+001, 2.50476E+001, 9.61698E-002, 2.61741E+001, 2.50118E+001
 1.20003E+002, 2.53380E+001, 2.63125E+001, 4.42544E+001, 2.69322E+001, 2.50152E+001, 2.50856E+001, 2.62313E+001, 1.79934E-002, 2.04615E-001, 1.95145E+002, 2.07160E-001, 3.59611E+001, 2.57653E+001, 1.33862E-001, 2.74272E+001, 2.50480E+001, 9.58313E-002, 2.60894E+001, 2.50118E+001
 1.21001E+002, 2.53389E+001, 2.63238E+001, 4.42090E+001, 2.68311E+001, 2.50151E+001, 2.50760E+001, 2.62426E+001, 1.79908E-002, 2.04585E-001, 1.95851E+002, 2.06654E-001, 3.58577E+001, 2.57683E+001, 1.33306E-001, 2.74174E+001, 2.50484E+001, 9.37569E-002, 2.62609E+001, 2.50119E+001
 1.22000E+002, 2.53391E+001, 2.63266E+001, 4.41568E+001, 2.68930E+001, 2.50151E+001, 2.50996E+001, 2.59140E+001, 1.79952E-002, 2.04558E-001, 1.96570E+002, 2.06698E-001, 3.64274E+001, 2.57714E+001, 1.33568E-001, 2.74780E+001, 2.50488E+001, 9.00513E-002, 2.63692E+001, 2.50121E+001
 1.23005E+002, 2.53389E+001, 2.63185E+001, 4.44156E+001, 2.70242E+001, 2.50152E+001, 2.51513E+001, 2.59561E+001, 1.79966E-002, 2.04549E-001, 1.97261E+002, 2.07072E-001, 3.63375E+001, 2.57745E+001, 1.33215E-001, 2.74820E+001, 2.50492E+001, 8.95705E-002, 2.64610E+001, 2.50122E+001
 1.24003E+002, 2.53387E+001, 2.63149E+001, 4.38347E+001, 2.71155E+001, 2.50154E+001, 2.52137E+001, 2.57213E+001, 1.79944E-002, 2.04552E-001, 1.97900E+002, 2.07346E-001, 3.60083E+001, 2.57774E+001, 1.33486E-001, 2.74852E+001, 2.50496E+001, 8.88523E-002, 2.65648E+001, 2.50122E+001
 1.25004E+002, 2.53391E+001, 2.63283E+001, 4.38296E+001, 2.70439E+001, 2.50156E+001, 2.52584E+001, 2.58598E+001, 1.79956E-002, 2.04550E-001, 1.98482E+002, 2.06717E-001, 3.61179E+001, 2.57802E+001, 1.33626E-001, 2.74725E+001, 2.50499E+001, 8.44506E-002, 2.64947E+001, 2.50122E+001
 1.26001E+002, 2.53400E+001, 2.63508E+001, 4.36685E+001, 2.69643E+001, 2.50155E+001, 2.52271E+001, 2.61551E+001, 1.79953E-002, 2.04540E-001, 1.98993E+002, 2.06314E-001, 3.64881E+001, 2.57831E+001, 1.33731E-001, 2.74729E+001, 2.50502E+001, 8.71000E-002, 2.64634E+001, 2.50122E+001
 1.27001E+002, 2.53417E+001, 2.63543E+001, 4.34870E+001, 2.68535E+001, 2.50153E+001, 2.51485E+001, 2.60897E+001, 1.79979E-002, 2.04523E-001, 1.99432E+002, 2.06407E-001, 3.62653E+001, 2.57866E+001, 1.33932E-001, 2.74948E+001, 2.50505E+001, 9.17169E-002, 2.64468E+001, 2.50122E+001
 1.28004E+002, 2.53437E+001, 2.63405E+001, 4.28161E+001, 2.69700E+001, 2.50150E+001, 2.51001E+001, 2.60521E+001, 1.79940E-002, 2.04503E-001, 1.99816E+002, 2.06912E-001, 3.60383E+001, 2.57903E+001, 1.33930E-001, 2.75240E+001, 2.50508E+001, 9.52527E-002, 2.63677E+001, 2.50122E+001
 1.29003E+002, 2.53455E+001, 2.63269E+001, 4.33850E+001, 2.70101E+001, 2.50148E+001, 2.50937E+001, 2.57644E+001, 1.79957E-002, 2.04488E-001, 2.00168E+002, 2.07580E-001, 3.65238E+001, 2.57940E+001, 1.33485E-001, 2.74950E+001, 2.50511E+001, 9.94023E-002, 2.61355E+001, 2.50123E+001
 1.30001E+002, 2.53464E+001, 2.63215E+001, 4.36310E+001, 2.68833E+001, 2.50147E+001, 2.51362E+001, 2.59763E+001, 1.79957E-002, 2.04475E-001, 2.00485E+002, 2.08138E-001, 3.67657E+001, 2.57975E+001, 1.33096E-001, 2.74501E+001, 2.50514E+001, 9.95828E-002, 2.60561E+001, 2.50123E+001
 1.31005E+002, 2.53466E+001, 2.63176E+001, 4.43261E+001, 2.68204E+001, 2.50147E+001, 2.52071E+001, 2.60163E+001, 1.79953E-002, 2.04458E-001, 2.00772E+002, 2.08527E-001, 3.63901E+001, 2.58010E+001, 1.33427E-001, 2.74574E+001, 2.50517E+001, 9.89967E-002, 2.60830E+001, 2.50123E+001
 1.32003E+002, 2.53466E+001, 2.63109E+001, 4.41997E+001, 2.68354E+001, 2.50147E+001, 2.52388E+001, 2.57385E+001, 1.79942E-002, 2.04431E-001, 2.01053E+002, 2.09266E-001, 3.63695E+001, 2.58042E+001, 1.32831E-001, 2.74174E+001, 2.50520E+001, 1.37782E-001, 2.60301E+001, 2.50123E+001
 1.33001E+002, 2.53468E+001, 2.63041E+001, 4.46155E+001, 2.66903E+001, 2.50146E+001, 2.52908E+001, 2.57817E+001, 1.79956E-002, 2.04392E-001, 2.01347E+002, 2.09941E-001, 3.68604E+001, 2.58069E+001, 1.32376E-001, 2.73807E+001, 2.50524E+001, 2.24220E-001, 2.59845E+001, 2.50123E+001
 1.34005E+002, 2.53473E+001, 2.63044E+001, 4.47991E+001, 2.67035E+001, 2.50146E+001, 2.53566E+001, 2.58714E+001, 1.79969E-002, 2.04349E-001, 2.01665E+002, 2.10171E-001, 3.68839E+001, 2.58096E+001, 1.32307E-001, 2.73979E+001, 2.50527E+001, 8.74245E-002, 2.60506E+001, 2.50123E+001
 1.35003E+002, 2.53484E+001, 2.63069E+001, 4.45847E+001, 2.67068E+001, 2.50145E+001, 2.54062E+001, 2.57589E+001, 1.79940E-002, 2.04323E-001, 2.01997E+002, 2.09593E-001, 3.67186E+001, 2.58124E+001, 1.31959E-001, 2.73971E+001, 2.50530E+001, 8.55464E-002, 2.61266E+001, 2.50123E+001
 1.36002E+002, 2.53498E+001, 2.63086E+001, 4.38002E+001, 2.67557E+001, 2.50144E+001, 2.56180E+001, 2.55563E+001, 1.79945E-002, 2.04317E-001, 2.02350E+002, 2.08827E-001, 3.65972E+001, 2.58151E+001, 1.32973E-001, 2.74314E+001, 2.50533E+001, 8.66740E-002, 2.62520E+001, 2.50124E+001
 1.37000E+002, 2.53516E+001, 2.63106E+001, 4.42459E+001, 2.68753E+001, 2.50144E+001, 2.60139E+001, 2.54880E+001, 1.79954E-002, 2.04305E-001, 2.02748E+002, 2.08585E-001, 3.69216E+001, 2.58178E+001, 1.33839E-001, 2.74692E+001, 2.50537E+001, 8.91309E-002, 2.63160E+001, 2.50125E+001
 1.38003E+002, 2.53535E+001, 2.63179E+001, 4.40111E+001, 2.69603E+001, 2.50144E+001, 2.60511E+001, 2.55067E+001, 1.79974E-002, 2.04276E-001, 2.03194E+002, 2.08281E-001, 3.65361E+001, 2.58207E+001, 1.33093E-001, 2.74440E+001, 2.50540E+001, 8.94312E-002, 2.63355E+001, 2.50126E+001
 1.39002E+002, 2.53554E+001, 2.63305E+001, 4.43410E+001, 2.68313E+001, 2.50144E+001, 2.59261E+001, 2.56276E+001, 1.79935E-002, 2.04243E-001, 2.03661E+002, 2.08341E-001, 3.64571E+001, 2.58240E+001, 1.31914E-001, 2.73922E+001, 2.50544E+001, 9.01750E-002, 2.62783E+001, 2.50127E+001
 1.40000E+002, 2.53573E+001, 2.63424E+001, 4.43591E+001, 2.65658E+001, 2.50143E+001, 2.56125E+001, 2.58504E+001, 1.79949E-002, 2.04215E-001, 2.04107E+002, 2.07917E-001, 3.62316E+001, 2.58271E+001, 1.31163E-001, 2.73495E+001, 2.50547E+001, 9.44283E-002, 2.63228E+001, 2.50127E+001
 1.41004E+002, 2.53585E+001, 2.63447E+001, 4.48376E+001, 2.64257E+001, 2.50141E+001, 2.53002E+001, 2.60578E+001, 1.79953E-002, 2.04187E-001, 2.04544E+002, 2.08363E-001, 3.66563E+001, 2.58300E+001, 1.29892E-001, 2.72673E+001, 2.50551E+001, 9.37347E-002, 2.63418E+001, 2.50128E+001
 1.42002E+002, 2.53590E+001, 2.63414E+001, 4.43389E+001, 2.64457E+001, 2.50139E+001, 2.51536E+001, 2.59638E+001, 1.79974E-002, 2.04158E-001, 2.05002E+002, 2.08812E-001, 3.63538E+001, 2.58329E+001, 1.30627E-001, 2.73364E+001, 2.50556E+001, 9.50129E-002, 2.62761E+001, 2.50130E+001
 1.43001E+002, 2.53591E+001, 2.63406E+001, 4.41990E+001, 2.65193E+001, 2.50138E+001, 2.51178E+001, 2.60210E+001, 1.79932E-002, 2.04128E-001, 2.05491E+002, 2.09231E-001, 3.63160E+001, 2.58357E+001, 1.29817E-001, 2.73406E+001, 2.50560E+001, 9.61487E-002, 2.63213E+001, 2.50133E+001
 1.44004E+002, 2.53595E+001, 2.63455E+001, 4.37121E+001, 2.65533E+001, 2.50139E+001, 2.51284E+001, 2.59094E+001, 1.79953E-002, 2.04103E-001, 2.06007E+002, 2.08580E-001, 3.62047E+001, 2.58379E+001, 1.29113E-001, 2.73031E+001, 2.50564E+001, 9.91276E-002, 2.62912E+001, 2.50134E+001
 1.45002E+002, 2.53603E+001, 2.63503E+001, 4.34811E+001, 2.65869E+001, 2.50141E+001, 2.51726E+001, 2.55643E+001, 1.79952E-002, 2.04081E-001, 2.06559E+002, 2.08352E-001, 3.64133E+001, 2.58399E+001, 1.29146E-001, 2.72985E+001, 2.50568E+001, 1.01962E-001, 2.63191E+001, 2.50134E+001
